                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.76994,                 1.2956,                0.73235,                 0.9283,                0.92403,                0.94287,                0.96328,                0.86093,                0.92355,                0.94198,                0.95752,                0.71596,                0.48913,                0.56285,                0.50987,                0.83445,              0.0096403,              0.0096403,              0.0096403
                    111,                 0.7705,                 1.2839,                0.71072,                 0.9328,                 0.9339,                0.95088,                0.96319,                0.87529,                 0.9329,                 0.9485,                0.95572,                0.72908,                0.45317,                0.54266,                0.51743,                0.82263,               0.009637,               0.009637,               0.009637
                    112,                 0.7645,                 1.2852,                0.73805,                0.92468,                0.93069,                0.97362,                 0.9635,                0.86924,                0.92702,                0.96187,                0.95705,                0.72774,                0.44969,                0.54752,                0.48892,                0.82636,              0.0096337,              0.0096337,              0.0096337
                    113,                0.74864,                 1.2507,                0.70941,                0.92728,                0.92468,                0.97051,                0.96444,                0.87254,                0.92126,                0.96122,                0.95868,                0.74792,                0.46578,                0.54266,                0.51675,                0.82549,              0.0096304,              0.0096304,              0.0096304
                    114,                0.76539,                 1.2929,                0.70649,                0.92183,                0.86247,                0.97125,                0.98149,                0.87488,                0.85913,                0.96792,                0.97439,                0.77879,                0.47702,                0.53625,                0.51645,                0.82351,              0.0096271,              0.0096271,              0.0096271
                    115,                 0.7502,                 1.2926,                0.69363,                0.91364,                0.89198,                0.97536,                0.95552,                0.85379,                0.89198,                0.97536,                0.95552,                0.72383,                0.47283,                 0.5892,                0.50533,                0.83036,              0.0096238,              0.0096238,              0.0096238
                    116,                0.75841,                 1.3185,                0.69634,                0.91747,                0.92709,                0.96112,                0.96228,                0.87107,                0.91888,                0.95324,                 0.9529,                 0.7149,                0.47752,                  0.573,                 0.4888,                0.82801,              0.0096205,              0.0096205,              0.0096205
                    117,                0.75267,                 1.3301,                0.68923,                0.92748,                0.94165,                0.95195,                0.98595,                0.88122,                0.94165,                0.95195,                0.98595,                0.73059,                0.48814,                0.60682,                0.48637,                0.83045,              0.0096172,              0.0096172,              0.0096172
                    118,                 0.7516,                 1.2632,                0.69653,                0.90669,                0.93467,                0.95734,                0.96777,                0.86588,                0.92647,                0.94941,                0.96294,                0.73188,                0.47458,                0.56375,                0.52308,                0.83236,              0.0096139,              0.0096139,              0.0096139
                    119,                0.74311,                 1.2674,                0.68695,                0.91775,                 0.9299,                0.95516,                0.97076,                0.87833,                0.92186,                 0.9473,                0.96673,                 0.7532,                0.46046,                0.53081,                0.47826,                0.82683,              0.0096106,              0.0096106,              0.0096106
                    120,                0.75284,                 1.2544,                0.71035,                0.91841,                0.93291,                0.96535,                0.96359,                0.87765,                0.93241,                 0.9581,                0.95626,                0.70466,                0.44724,                0.54517,                0.50078,                0.82583,              0.0096073,              0.0096073,              0.0096073
                    121,                0.75955,                  1.256,                0.70106,                0.92249,                0.93076,                 0.9755,                0.97994,                0.88876,                0.93076,                 0.9755,                0.97994,                0.74787,                0.47151,                0.55536,                 0.4894,                0.82785,               0.009604,               0.009604,               0.009604
                    122,                0.73317,                 1.2349,                0.68924,                0.91588,                0.91716,                0.96658,                0.98483,                0.90085,                0.91391,                0.96332,                0.97802,                0.76909,                0.44788,                0.54775,                0.53497,                0.82828,              0.0096007,              0.0096007,              0.0096007
                    123,                0.72995,                 1.2165,                0.70299,                0.91246,                0.87011,                0.97682,                0.95759,                0.86445,                0.87011,                0.97682,                0.95759,                0.72522,                0.47951,                0.57419,                0.54092,                0.83112,              0.0095974,              0.0095974,              0.0095974
                    124,                0.73749,                 1.2089,                0.70702,                0.90846,                0.93469,                0.96572,                0.96319,                0.87289,                0.93469,                0.96572,                0.96319,                0.71834,                0.47052,                0.53964,                 0.5353,                0.82557,              0.0095941,              0.0095941,              0.0095941
                    125,                0.73907,                 1.2529,                 0.6874,                0.90846,                0.91072,                0.97404,                 0.9656,                0.88209,                0.91072,                0.97404,                 0.9656,                0.73884,                0.46153,                0.55903,                0.52767,                 0.8315,              0.0095908,              0.0095908,              0.0095908
                    126,                0.73995,                 1.2609,                0.68354,                0.91634,                0.85814,                0.97291,                0.96083,                0.86907,                0.92194,                0.93095,                0.95599,                 0.7479,                0.47353,                0.55081,                0.48414,                0.83231,              0.0095875,              0.0095875,              0.0095875
                    127,                0.72288,                 1.2175,                0.69526,                0.91423,                0.92546,                0.97504,                0.98755,                0.89147,                0.91725,                0.96727,                0.98242,                0.74509,                 0.4511,                0.55133,                0.48254,                0.82638,              0.0095842,              0.0095842,              0.0095842
                    128,                 0.7378,                 1.2733,                0.68341,                0.91615,                0.93396,                0.95749,                0.95813,                0.86671,                0.93458,                0.95064,                0.95409,                0.71892,                0.46012,                0.53226,                0.55965,                0.82888,              0.0095809,              0.0095809,              0.0095809
                    129,                0.73938,                 1.2522,                0.67245,                0.92357,                0.92153,                0.96235,                0.96544,                0.88073,                0.92205,                0.96119,                0.96006,                0.72954,                0.43806,                0.53815,                0.53375,                0.82667,              0.0095776,              0.0095776,              0.0095776
                    130,                0.71784,                 1.2523,                0.66156,                0.90721,                0.86375,                0.98445,                0.95759,                0.86474,                0.85221,                0.97292,                0.94553,                0.71844,                0.47475,                 0.5595,                0.52095,                0.82629,              0.0095743,              0.0095743,              0.0095743
                    131,                0.74588,                 1.2554,                0.68337,                 0.9256,                0.92837,                0.97625,                0.98702,                0.88277,                0.91726,                0.96514,                0.97698,                0.74219,                0.47434,                0.57209,                0.45876,                0.83103,               0.009571,               0.009571,               0.009571
                    132,                 0.7396,                 1.2328,                 0.6658,                0.90758,                0.92309,                0.96927,                0.98755,                0.89062,                0.92425,                0.95755,                0.98307,                0.74651,                0.44606,                0.52049,                0.48509,                0.82201,              0.0095677,              0.0095677,              0.0095677
                    133,                0.73315,                 1.2454,                0.67346,                0.91109,                0.93067,                0.95486,                0.96698,                0.88045,                0.92971,                0.95189,                0.95965,                0.73592,                0.45151,                0.55273,                0.49068,                0.82728,              0.0095644,              0.0095644,              0.0095644
                    134,                0.73692,                 1.2357,                0.68633,                0.91368,                0.93104,                0.96405,                0.96703,                0.87382,                0.93105,                0.95928,                0.96166,                0.75755,                 0.4503,                0.53205,                 0.4984,                0.82615,              0.0095611,              0.0095611,              0.0095611
                    135,                0.72394,                 1.2248,                0.68615,                0.91477,                0.91351,                0.95317,                0.96072,                0.87766,                0.91566,                0.94742,                0.95362,                 0.7284,                0.45557,                0.54362,                0.49975,                0.82717,              0.0095578,              0.0095578,              0.0095578
                    136,                0.73554,                 1.2009,                0.65332,                0.90867,                0.92082,                0.96625,                0.96484,                0.87483,                0.92293,                0.96139,                0.95757,                0.74009,                0.45956,                0.54875,                0.50369,                0.83283,              0.0095545,              0.0095545,              0.0095545
                    137,                0.72854,                 1.2201,                0.67192,                0.92015,                0.90926,                0.95471,                0.96218,                 0.8682,                0.90926,                0.95471,                0.96218,                0.76297,                0.46714,                 0.5174,                0.49397,                0.82501,              0.0095512,              0.0095512,              0.0095512
                    138,                0.72654,                 1.2427,                0.68021,                0.91165,                0.91216,                0.96958,                0.96383,                 0.8822,                0.91216,                0.96958,                0.96383,                0.74316,                0.44061,                 0.5334,                0.52594,                0.82321,              0.0095479,              0.0095479,              0.0095479
                    139,                 0.7209,                 1.2132,                0.68513,                 0.9159,                0.92447,                0.97752,                0.97044,                0.88883,                0.92082,                0.96721,                0.96775,                0.74348,                0.46699,                 0.5427,                0.49635,                0.82889,              0.0095446,              0.0095446,              0.0095446
                    140,                0.73455,                 1.2744,                0.66131,                0.90992,                0.93166,                 0.9629,                0.97833,                0.88633,                0.93076,                0.95952,                0.97089,                0.76639,                0.45817,                0.52946,                 0.5295,                0.82801,              0.0095413,              0.0095413,              0.0095413
                    141,                0.71993,                 1.2394,                0.67201,                0.90809,                0.91147,                0.96381,                0.95548,                0.86588,                0.90711,                0.95946,                0.95202,                0.73505,                0.46357,                 0.5305,                0.52046,                0.83329,               0.009538,               0.009538,               0.009538
                    142,                0.70911,                 1.2391,                0.64868,                0.90543,                 0.9158,                0.97513,                0.96228,                0.86245,                0.91723,                0.97393,                0.95825,                0.74385,                0.48259,                0.53136,                0.57928,                0.82588,              0.0095347,              0.0095347,              0.0095347
                    143,                 0.7144,                 1.2416,                0.64485,                0.91517,                0.93922,                0.96942,                0.95848,                0.85646,                0.93177,                0.96144,                0.95211,                0.72933,                0.47266,                0.55973,                0.50663,                0.82782,              0.0095314,              0.0095314,              0.0095314
                    144,                0.71546,                 1.2102,                0.66132,                0.90596,                0.89945,                0.97195,                0.96565,                0.87871,                0.89945,                0.97195,                0.96565,                0.73136,                0.45827,                0.55255,                0.54899,                0.82708,              0.0095281,              0.0095281,              0.0095281
                    145,                0.69388,                 1.1382,                0.64152,                0.90027,                0.92052,                0.96289,                0.96348,                0.87612,                0.91403,                 0.9564,                0.96186,                0.74265,                0.45178,                 0.5578,                0.50125,                0.82984,              0.0095248,              0.0095248,              0.0095248
                    146,                0.71642,                 1.2174,                0.64507,                0.91206,                0.92877,                0.96144,                0.96964,                0.87713,                0.92419,                0.95686,                0.96247,                0.72716,                 0.4647,                0.53841,                0.49784,                0.82663,              0.0095215,              0.0095215,              0.0095215
                    147,                0.71067,                  1.176,                 0.6459,                0.91449,                0.92772,                0.93215,                0.95848,                0.87235,                0.92684,                0.92907,                0.95147,                0.74053,                0.44786,                0.51392,                0.46725,                0.82312,              0.0095182,              0.0095182,              0.0095182
                    148,                0.71012,                 1.1445,                0.66235,                0.89956,                0.92197,                0.95506,                0.96294,                0.87241,                0.90957,                0.94913,                0.95401,                0.73735,                0.45044,                0.52134,                0.49428,                0.82192,              0.0095149,              0.0095149,              0.0095149
                    149,                0.70345,                 1.2008,                0.63485,                0.90499,                0.92065,                 0.9362,                0.96083,                0.86944,                0.93077,                0.92679,                0.95634,                0.73592,                 0.4578,                0.53836,                0.50292,                0.82294,              0.0095116,              0.0095116,              0.0095116
                    150,                0.72699,                  1.213,                0.64401,                0.91431,                 0.9275,                 0.9509,                0.95813,                0.86836,                 0.9255,                0.93935,                0.95096,                0.73831,                0.43882,                0.53376,                0.54048,                0.82289,              0.0095083,              0.0095083,              0.0095083
                    151,                0.70267,                  1.173,                0.65113,                0.90183,                0.93087,                0.95429,                0.99074,                0.90872,                0.93087,                0.95429,                0.99074,                0.76822,                0.44162,                0.53355,                 0.5042,                0.82142,               0.009505,               0.009505,               0.009505
                    152,                0.70558,                 1.2112,                 0.6286,                0.89762,                0.92509,                 0.9714,                0.97833,                0.87906,                0.91708,                0.96334,                0.97096,                0.75325,                0.44392,                 0.5371,                0.48971,                0.82258,              0.0095017,              0.0095017,              0.0095017
                    153,                0.70619,                  1.213,                0.63921,                0.91033,                0.91146,                0.97249,                0.97059,                0.87418,                0.90202,                0.96553,                0.95946,                 0.7516,                0.45161,                0.54208,                 0.4926,                0.82404,              0.0094984,              0.0094984,              0.0094984
                    154,                0.68705,                 1.1682,                 0.6522,                 0.9057,                0.88856,                 0.9742,                0.96667,                0.87256,                0.88856,                 0.9742,                0.96667,                0.74686,                 0.4461,                0.54635,                0.47368,                0.81604,              0.0094951,              0.0094951,              0.0094951
                    155,                0.70923,                 1.2019,                0.66004,                0.90817,                0.92164,                0.97143,                0.96163,                0.87162,                0.92164,                0.97143,                0.96163,                0.72839,                0.43383,                0.54321,                0.48242,                0.82338,              0.0094918,              0.0094918,              0.0094918
                    156,                0.71686,                 1.2022,                 0.6567,                0.90605,                0.93109,                0.96291,                0.96092,                0.87917,                0.92921,                  0.957,                0.95352,                0.75386,                0.44739,                0.50159,                0.48304,                0.82254,              0.0094885,              0.0094885,              0.0094885
                    157,                 0.7012,                 1.1661,                0.65394,                0.90195,                 0.9234,                0.96667,                0.96348,                0.88603,                0.92437,                0.95961,                0.95638,                0.75017,                0.44147,                0.51462,                0.47791,                0.81757,              0.0094852,              0.0094852,              0.0094852
                    158,                0.68269,                  1.154,                0.61518,                0.90076,                 0.9287,                0.96169,                0.95892,                  0.877,                0.93093,                0.95536,                0.95355,                0.73811,                 0.4554,                0.54495,                0.51401,                0.82301,              0.0094819,              0.0094819,              0.0094819
                    159,                0.67916,                 1.1515,                0.62424,                0.90053,                0.92885,                0.95954,                0.96274,                0.88016,                0.92448,                0.95517,                0.95572,                0.72772,                0.42811,                0.53436,                0.45717,                0.81932,              0.0094786,              0.0094786,              0.0094786
                    160,                0.69532,                 1.1818,                 0.6426,                0.90782,                0.91962,                0.96648,                0.96827,                0.88454,                0.90871,                0.94269,                0.95658,                0.73941,                0.43522,                0.51806,                0.53101,                0.81985,              0.0094753,              0.0094753,              0.0094753
                    161,                0.67915,                 1.1458,                0.62976,                0.89498,                0.91959,                0.97269,                0.95862,                0.88301,                0.92555,                 0.9621,                0.95593,                 0.7552,                 0.4211,                0.52568,                0.47497,                0.81426,               0.009472,               0.009472,               0.009472
                    162,                0.68483,                 1.1645,                0.64455,                0.90651,                0.91925,                 0.9665,                0.95813,                0.88467,                0.91965,                0.95892,                 0.9509,                0.75029,                 0.4144,                0.50642,                0.49745,                0.81493,              0.0094687,              0.0094687,              0.0094687
                    163,                0.68045,                 1.1372,                0.64113,                0.90233,                0.92819,                0.97744,                 0.9595,                0.87721,                0.92819,                0.97744,                 0.9595,                0.74697,                0.42567,                0.50579,                0.49554,                0.82066,              0.0094654,              0.0094654,              0.0094654
                    164,                0.68153,                 1.1661,                0.64091,                0.90629,                0.92622,                0.97137,                0.96511,                0.88232,                0.92622,                0.97137,                0.96511,                0.72088,                0.43941,                0.50952,                0.53509,                0.82192,              0.0094621,              0.0094621,              0.0094621
                    165,                0.67142,                 1.1079,                0.62927,                0.88651,                0.92658,                0.96807,                0.95706,                0.87915,                0.92007,                0.95897,                0.94997,                0.72271,                0.44288,                0.49998,                0.48889,                0.81839,              0.0094588,              0.0094588,              0.0094588
                    166,                 0.6788,                 1.1249,                 0.6413,                 0.8989,                 0.8998,                0.98777,                0.96383,                0.87965,                 0.8931,                0.98108,                0.95899,                0.73842,                0.45702,                0.52106,                0.50268,                0.82973,              0.0094555,              0.0094555,              0.0094555
                    167,                0.68622,                 1.1456,                0.61917,                0.90044,                0.93232,                0.94711,                0.97185,                  0.891,                0.92453,                0.93904,                0.96917,                0.74421,                0.42713,                0.52323,                0.46792,                0.82554,              0.0094522,              0.0094522,              0.0094522
                    168,                0.68832,                 1.1507,                 0.6327,                0.90429,                0.93617,                 0.9444,                0.97861,                 0.9012,                0.93451,                0.93925,                0.97458,                0.75256,                0.43276,                0.51409,                0.48392,                0.82213,              0.0094489,              0.0094489,              0.0094489
                    169,                 0.6757,                 1.1317,                0.62326,                0.90093,                0.93528,                0.97648,                0.95693,                0.86686,                 0.9267,                0.96879,                0.94782,                0.74533,                0.42591,                0.52489,                  0.517,                0.82009,              0.0094456,              0.0094456,              0.0094456
                    170,                0.67572,                  1.128,                0.64099,                0.90268,                0.92931,                0.97467,                0.95661,                0.86356,                0.92409,                0.96674,                0.95148,                0.74537,                0.45552,                0.52923,                0.48238,                0.82067,              0.0094423,              0.0094423,              0.0094423
                    171,                0.68508,                 1.1468,                0.65011,                0.90177,                0.90137,                0.96999,                0.95566,                0.86448,                0.94136,                0.94551,                0.94562,                0.73959,                0.43546,                0.53451,                0.48548,                0.82355,               0.009439,               0.009439,               0.009439
                    172,                0.70453,                 1.1816,                0.64296,                0.90427,                0.92728,                0.98102,                 0.9618,                0.87757,                0.92034,                0.97504,                0.96019,                0.76479,                 0.4413,                0.52667,                0.50127,                0.82058,              0.0094357,              0.0094357,              0.0094357
                    173,                0.68259,                 1.1435,                0.62247,                0.89949,                0.92046,                0.97265,                0.97899,                0.88853,                0.92081,                 0.9633,                0.97496,                0.75334,                0.42186,                0.54263,                0.46617,                0.81838,              0.0094324,              0.0094324,              0.0094324
                    174,                 0.6896,                 1.2064,                0.61761,                0.89982,                0.91583,                0.98224,                0.98382,                0.89619,                0.90771,                0.97427,                0.97628,                0.76371,                0.43266,                0.54544,                0.47616,                0.82056,              0.0094291,              0.0094291,              0.0094291
                    175,                0.68319,                 1.1171,                0.62269,                0.89506,                0.92993,                0.97083,                0.95577,                0.88163,                0.92259,                0.96493,                0.95416,                0.73311,                0.41479,                 0.5371,                 0.4803,                0.81745,              0.0094258,              0.0094258,              0.0094258
                    176,                   0.67,                 1.1268,                0.60742,                0.89767,                0.91852,                 0.9684,                0.95721,                0.88019,                0.90964,                0.96402,                 0.9556,                0.73958,                0.42823,                0.53519,                 0.5309,                0.81973,              0.0094225,              0.0094225,              0.0094225
                    177,                0.67001,                 1.1072,                0.59905,                0.89574,                0.93579,                0.95771,                0.96914,                0.88993,                0.92933,                0.94926,                0.96753,                0.75461,                0.43974,                0.52469,                0.53507,                 0.8201,              0.0094192,              0.0094192,              0.0094192
                    178,                 0.6863,                  1.124,                 0.6174,                0.89716,                 0.9403,                0.94007,                0.95554,                0.87547,                 0.9403,                0.94007,                0.95554,                0.74102,                0.43235,                0.49268,                0.50341,                0.81641,              0.0094159,              0.0094159,              0.0094159
                    179,                0.66285,                 1.1037,                0.58584,                0.89031,                0.88976,                0.98076,                0.95739,                0.87583,                0.88374,                0.97475,                0.95578,                0.74996,                0.41825,                0.50483,                0.48561,                0.82147,              0.0094126,              0.0094126,              0.0094126
                    180,                 0.6581,                 1.0981,                0.60788,                0.88807,                0.93825,                0.96836,                0.95557,                0.87992,                0.93649,                0.96016,                0.95396,                0.74996,                0.40915,                0.50419,                0.47818,                0.81106,              0.0094093,              0.0094093,              0.0094093
                    181,                0.66526,                 1.1136,                0.60315,                0.89401,                 0.9251,                0.97388,                0.95561,                0.87754,                0.91739,                0.96582,                0.95292,                0.73876,                0.42874,                0.51789,                0.46725,                0.81579,               0.009406,               0.009406,               0.009406
                    182,                 0.6423,                 1.0674,                0.57504,                0.87391,                0.92239,                0.97405,                0.96511,                0.88711,                0.91475,                0.96947,                 0.9635,                 0.7334,                0.42671,                0.51213,                0.48229,                 0.8174,              0.0094027,              0.0094027,              0.0094027
                    183,                0.65261,                 1.0901,                0.61444,                0.88535,                0.92061,                0.97243,                0.96427,                0.89253,                0.91805,                0.96987,                0.96159,                0.73645,                0.41398,                0.52052,                0.46691,                0.81918,              0.0093994,              0.0093994,              0.0093994
                    184,                0.67293,                 1.0992,                0.60855,                0.89073,                0.92497,                0.95645,                 0.9846,                0.89701,                0.92497,                0.95645,                 0.9846,                  0.762,                0.42218,                0.52838,                0.48391,                0.81864,              0.0093961,              0.0093961,              0.0093961
                    185,                0.67389,                 1.1361,                0.58815,                0.89252,                0.91273,                 0.9857,                0.97988,                0.88944,                0.90634,                0.97925,                0.97418,                0.75481,                0.44565,                0.57745,                0.53671,                0.82487,              0.0093928,              0.0093928,              0.0093928
                    186,                0.66875,                 1.1598,                0.61984,                0.89293,                0.92706,                0.97206,                0.96163,                0.88842,                0.92706,                0.97206,                0.96163,                0.74962,                0.41013,                0.51851,                0.46268,                0.81533,              0.0093895,              0.0093895,              0.0093895
                    187,                0.65836,                 1.1328,                0.59201,                0.88333,                0.93844,                0.96607,                0.96274,                0.88756,                0.93844,                0.96607,                0.96274,                0.75598,                0.43728,                0.57067,                0.47922,                0.81891,              0.0093862,              0.0093862,              0.0093862
                    188,                0.64842,                 1.1075,                0.61329,                0.88938,                0.93119,                0.94868,                0.96102,                0.88337,                0.93119,                0.94868,                0.96102,                0.72531,                0.43155,                0.53073,                0.48522,                0.81885,              0.0093829,              0.0093829,              0.0093829
                    189,                0.68087,                 1.1277,                0.61215,                0.89066,                0.92395,                0.97178,                0.96242,                0.87844,                0.92395,                0.97178,                0.96242,                0.72457,                0.42397,                0.52176,                0.49737,                0.81658,              0.0093796,              0.0093796,              0.0093796
                    190,                0.66582,                 1.0982,                0.61485,                0.89079,                0.91709,                0.95922,                0.96384,                0.88634,                0.91709,                0.95922,                0.95758,                0.73695,                0.43283,                0.53021,                0.49182,                0.82361,              0.0093763,              0.0093763,              0.0093763
                    191,                0.64546,                 1.0818,                0.59451,                0.88623,                0.89889,                0.96836,                0.96256,                0.88222,                 0.8912,                 0.9603,                0.95988,                0.74596,                0.42995,                0.50101,                0.47617,                0.81987,               0.009373,               0.009373,               0.009373
                    192,                0.65211,                 1.1028,                0.58783,                0.88965,                0.90198,                0.96804,                0.97097,                0.88743,                0.88673,                0.94922,                0.94839,                0.75109,                0.42717,                 0.5198,                0.45795,                0.81502,              0.0093697,              0.0093697,              0.0093697
                    193,                0.65666,                 1.1073,                0.59399,                0.88914,                0.90605,                0.98148,                0.95892,                0.88251,                0.89987,                0.97531,                0.95731,                0.71638,                0.44055,                0.53707,                0.49182,                0.81728,              0.0093664,              0.0093664,              0.0093664
                    194,                0.64567,                 1.0771,                0.59226,                0.88125,                 0.9191,                0.96462,                0.96593,                 0.8796,                 0.9109,                0.95413,                0.95087,                0.74434,                0.42695,                0.53036,                0.46973,                0.81385,              0.0093631,              0.0093631,              0.0093631
                    195,                0.67108,                 1.1222,                0.60098,                0.88479,                 0.9363,                0.94414,                0.97899,                0.89737,                0.92836,                0.93608,                0.97308,                0.76016,                0.40854,                0.53074,                0.47096,                0.81046,              0.0093598,              0.0093598,              0.0093598
                    196,                0.64901,                 1.0731,                0.59618,                0.88671,                0.93493,                0.94632,                0.95739,                0.88178,                0.92693,                0.93852,                0.94793,                0.72908,                0.41185,                0.52324,                0.50877,                0.81018,              0.0093565,              0.0093565,              0.0093565
                    197,                0.64068,                 1.0409,                0.57802,                0.89064,                0.93663,                0.93586,                 0.9622,                0.89361,                0.93663,                0.93586,                 0.9622,                0.74104,                0.40596,                0.52692,                 0.4325,                0.81121,              0.0093532,              0.0093532,              0.0093532
                    198,                0.64898,                  1.095,                0.59468,                0.88286,                0.93068,                0.96287,                0.95554,                0.86316,                0.92254,                  0.955,                0.94852,                0.73754,                0.41708,                0.53134,                0.47842,                 0.8126,              0.0093499,              0.0093499,              0.0093499
                    199,                0.65699,                 1.0878,                0.59359,                0.89358,                0.89519,                0.97035,                0.95848,                0.87757,                0.88755,                0.96228,                0.94519,                0.72633,                0.42021,                0.51706,                0.48158,                0.81316,              0.0093466,              0.0093466,              0.0093466
                    200,                0.64063,                  1.084,                 0.5861,                0.88008,                0.89994,                0.97118,                0.98623,                0.91583,                0.89994,                0.97118,                0.98623,                0.75139,                0.41953,                0.52211,                0.47093,                0.81105,              0.0093433,              0.0093433,              0.0093433
                    201,                0.64538,                 1.0729,                0.60839,                0.88743,                0.93586,                 0.9494,                0.97955,                0.89952,                0.92802,                0.94254,                0.97471,                0.76057,                0.41114,                 0.5267,                0.46861,                0.81201,                0.00934,                0.00934,                0.00934
                    202,                0.62679,                 1.0875,                0.61264,                0.88376,                 0.9049,                 0.9759,                0.97958,                0.90091,                 0.9049,                 0.9759,                0.97958,                0.75358,                0.42213,                0.51381,                0.48194,                0.81469,              0.0093367,              0.0093367,              0.0093367
                    203,                0.63852,                  1.065,                0.57318,                0.88477,                0.92609,                0.96484,                0.95722,                0.87996,                0.92329,                0.96203,                0.95274,                0.73802,                0.41233,                0.52509,                0.47968,                0.81523,              0.0093334,              0.0093334,              0.0093334
                    204,                0.63213,                 1.0365,                 0.6036,                0.88739,                0.89854,                0.97729,                0.98032,                0.91451,                 0.8908,                0.96923,                0.97584,                  0.766,                0.41476,                0.53211,                0.43402,                0.81704,              0.0093301,              0.0093301,              0.0093301
                    205,                 0.6403,                 1.0977,                0.57539,                0.88388,                0.94188,                0.95696,                0.98681,                0.91264,                0.94188,                0.95696,                0.98681,                0.74175,                0.40259,                0.55462,                0.43399,                0.81363,              0.0093268,              0.0093268,              0.0093268
                    206,                0.64414,                 1.0446,                0.56454,                 0.8928,                0.92318,                0.97294,                0.96383,                0.88737,                0.92318,                0.97294,                0.96383,                0.75535,                0.39702,                0.52604,                0.45047,                0.81215,              0.0093235,              0.0093235,              0.0093235
                    207,                0.62922,                 1.0471,                 0.5764,                0.87946,                0.90401,                0.97992,                0.96163,                0.89471,                0.89817,                0.97408,                0.95521,                0.73376,                    0.4,                0.54377,                0.48695,                0.80916,              0.0093202,              0.0093202,              0.0093202
                    208,                0.63527,                 1.0786,                0.57768,                0.88404,                0.93905,                0.97668,                0.95848,                0.88721,                0.93055,                0.96951,                0.95364,                0.74042,                 0.3961,                0.53217,                0.48386,                0.81148,              0.0093169,              0.0093169,              0.0093169
                    209,                0.63203,                  1.035,                0.57048,                0.87367,                0.93353,                 0.9709,                0.98359,                0.90213,                0.92517,                0.96327,                0.97067,                0.76625,                0.39711,                0.54004,                 0.4495,                0.81376,              0.0093136,              0.0093136,              0.0093136
                    210,                 0.6334,                 1.0346,                 0.5953,                 0.8757,                0.92832,                0.96863,                0.95784,                0.88749,                0.92042,                0.96057,                 0.9478,                0.72926,                0.40285,                0.52537,                0.45365,                0.80968,              0.0093103,              0.0093103,              0.0093103
                    211,                0.64009,                 1.0702,                0.56734,                0.87859,                0.92936,                0.96248,                0.95739,                0.88179,                0.92899,                0.96083,                0.95058,                0.73454,                0.40564,                0.50698,                0.44815,                0.81167,               0.009307,               0.009307,               0.009307
                    212,                0.64408,                 1.0593,                0.57577,                0.88629,                0.93476,                  0.977,                0.96132,                0.87967,                0.93233,                0.96353,                0.95863,                0.75789,                0.39868,                0.52998,                0.45853,                0.80969,              0.0093037,              0.0093037,              0.0093037
                    213,                0.63972,                 1.0622,                0.57471,                0.89005,                0.92917,                0.96465,                0.96118,                0.88614,                0.92851,                0.95511,                 0.9567,                0.73995,                  0.396,                0.53004,                0.46211,                0.81421,              0.0093004,              0.0093004,              0.0093004
                    214,                0.63455,                 1.0481,                0.56393,                0.87417,                0.92342,                0.96844,                0.96132,                0.89259,                0.91546,                0.96057,                  0.954,                0.74549,                0.38873,                0.51424,                0.43139,                0.81066,              0.0092971,              0.0092971,              0.0092971
                    215,                0.63115,                 1.0523,                0.56312,                0.87594,                0.92196,                 0.9718,                0.96292,                0.88583,                0.91664,                0.96294,                 0.9613,                0.73976,                0.40975,                0.51907,                0.44201,                0.81205,              0.0092938,              0.0092938,              0.0092938
                    216,                0.62877,                 1.0439,                0.55829,                0.88227,                0.91646,                0.97243,                0.95892,                0.87415,                0.90868,                0.96436,                0.95355,                0.73032,                0.39291,                0.53218,                0.45735,                 0.8098,              0.0092905,              0.0092905,              0.0092905
                    217,                0.61613,                 1.0126,                0.55291,                0.87549,                0.92918,                0.96813,                0.95813,                0.88826,                0.92164,                0.96059,                0.95651,                0.73768,                0.40097,                0.52835,                0.45752,                 0.8117,              0.0092872,              0.0092872,              0.0092872
                    218,                0.63964,                 1.0888,                  0.579,                0.89032,                 0.9389,                0.96162,                0.95784,                0.89129,                0.93878,                0.95436,                0.95246,                0.73513,                0.40637,                  0.508,                0.44037,                 0.8109,              0.0092839,              0.0092839,              0.0092839
                    219,                0.62413,                 1.0696,                0.56292,                0.88482,                0.92935,                0.96662,                0.95706,                0.87909,                0.92224,                0.95992,                0.95545,                0.74119,                0.40267,                 0.5325,                0.45332,                0.81223,              0.0092806,              0.0092806,              0.0092806
                    220,                0.63028,                  1.047,                0.57569,                0.88292,                0.93457,                0.97132,                0.96275,                0.88968,                0.92664,                0.96326,                0.95162,                0.72787,                0.40372,                0.52704,                0.44755,                0.81334,              0.0092773,              0.0092773,              0.0092773
                    221,                0.62499,                 1.0293,                0.57753,                0.87571,                0.89794,                0.97046,                0.95784,                0.87928,                0.88238,                0.95433,                0.94415,                0.72319,                0.39411,                0.50426,                0.44598,                0.80995,               0.009274,               0.009274,               0.009274
