                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    210,                0.50453,                0.90981,                 0.3921,                0.86641,                 0.9729,                0.98803,                0.98133,                0.91907,                0.96374,                0.97908,                0.97513,                0.73696,                0.36832,                0.58791,                 0.2256,                0.79254,              0.0093103,              0.0093103,              0.0093103
                    211,                0.50353,                0.89844,                0.40375,                0.87021,                0.97281,                0.98814,                0.98133,                0.91927,                0.96368,                0.97922,                0.97529,                0.73993,                0.36856,                0.58801,                0.22551,                 0.7925,               0.009307,               0.009307,               0.009307
                    212,                0.51425,                0.90625,                0.40606,                0.86929,                0.97279,                0.98848,                0.98133,                0.91878,                0.96366,                0.97958,                0.97544,                0.74032,                0.36866,                0.58796,                0.22662,                0.79231,              0.0093037,              0.0093037,              0.0093037
                    213,                0.50497,                0.90011,                0.39921,                0.86544,                0.97314,                0.98834,                0.98133,                0.91949,                0.96394,                0.97937,                0.97561,                0.73939,                0.36878,                0.58808,                0.22706,                0.79225,              0.0093004,              0.0093004,              0.0093004
                    214,                0.50861,                0.91273,                0.39335,                0.86676,                0.97329,                0.98836,                0.98133,                0.91815,                0.96396,                 0.9793,                0.97544,                0.73852,                0.36833,                0.58783,                0.22633,                0.79224,              0.0092971,              0.0092971,              0.0092971
                    215,                0.51371,                0.92838,                0.39564,                0.86598,                 0.9736,                0.98819,                0.98133,                0.91774,                0.96436,                0.97896,                0.97561,                0.74041,                0.36808,                0.58785,                0.22546,                0.79214,              0.0092938,              0.0092938,              0.0092938
                    216,                0.51274,                 0.9047,                0.40514,                0.86709,                0.97367,                0.98809,                0.98133,                0.91712,                0.96463,                0.97872,                0.97561,                0.73877,                0.36853,                0.58798,                0.22524,                0.79193,              0.0092905,              0.0092905,              0.0092905
                    217,                0.50065,                0.88568,                0.38967,                 0.8597,                0.97344,                0.98774,                0.98133,                0.91679,                0.96461,                0.97855,                0.97561,                0.74029,                0.36815,                0.58775,                 0.2251,                0.79222,              0.0092872,              0.0092872,              0.0092872
                    218,                0.50908,                0.89727,                0.39192,                  0.865,                 0.9735,                0.98706,                0.98133,                0.91655,                0.96517,                0.97839,                0.97561,                0.73982,                0.36837,                0.58765,                0.22653,                0.79216,              0.0092839,              0.0092839,              0.0092839
                    219,                0.51387,                0.92184,                0.39628,                0.86564,                0.97335,                0.98693,                0.98133,                0.91659,                0.96568,                0.97827,                0.97561,                0.74051,                 0.3684,                0.58753,                 0.2261,                 0.7922,              0.0092806,              0.0092806,              0.0092806
                    220,                0.50154,                0.90094,                0.38605,                 0.8676,                0.97352,                0.98656,                0.98133,                0.91724,                0.96572,                0.97842,                0.97561,                0.74118,                0.36812,                0.58756,                0.22601,                0.79204,              0.0092773,              0.0092773,              0.0092773
                    221,                 0.5147,                0.90745,                0.39978,                 0.8734,                0.97329,                0.98638,                0.98133,                0.91724,                0.96612,                0.97823,                0.97561,                 0.7378,                0.36783,                0.58767,                0.22595,                0.79201,               0.009274,               0.009274,               0.009274
                    222,                0.50682,                0.89742,                 0.3943,                0.86238,                0.97311,                0.98605,                0.98133,                0.91684,                0.96628,                0.97823,                0.97546,                0.73786,                0.36749,                0.58751,                0.22596,                0.79205,              0.0092707,              0.0092707,              0.0092707
                    223,                0.51058,                 0.8867,                0.39274,                0.86861,                0.97298,                0.98576,                0.98133,                0.91519,                0.96634,                0.97815,                0.97546,                0.73876,                 0.3675,                0.58762,                0.22722,                0.79194,              0.0092674,              0.0092674,              0.0092674
                    224,                0.49531,                0.88053,                0.39206,                0.86063,                0.97287,                0.98553,                0.98133,                0.91595,                0.96651,                0.97822,                0.97546,                0.74124,                0.36762,                0.58741,                0.22679,                0.79189,              0.0092641,              0.0092641,              0.0092641
                    225,                0.50122,                0.89873,                0.38845,                0.86539,                0.97296,                0.98528,                0.98133,                0.91606,                0.96668,                0.97835,                0.97546,                 0.7409,                0.36734,                0.58728,                0.22737,                0.79189,              0.0092608,              0.0092608,              0.0092608
                    226,                0.50623,                0.89916,                0.39337,                0.86778,                0.97309,                0.98479,                0.98133,                0.91544,                0.96695,                0.97833,                0.97516,                 0.7377,                0.36796,                0.58729,                0.22654,                0.79186,              0.0092575,              0.0092575,              0.0092575
                    227,                 0.5023,                0.89802,                0.39572,                 0.8669,                0.97298,                0.98472,                0.98133,                 0.9168,                0.96705,                0.97846,                0.97534,                0.73865,                0.36773,                0.58714,                 0.2265,                0.79197,              0.0092542,              0.0092542,              0.0092542
                    228,                0.51322,                0.92007,                0.40113,                0.87087,                0.97298,                0.98471,                0.98133,                0.91751,                0.96726,                0.97835,                0.97534,                 0.7423,                0.36728,                0.58694,                0.22643,                0.79184,              0.0092509,              0.0092509,              0.0092509
                    229,                0.50599,                0.90707,                0.39296,                0.86301,                0.97286,                0.98469,                0.98133,                0.91748,                0.96728,                0.97847,                0.97534,                0.74202,                 0.3668,                0.58689,                0.22742,                0.79177,              0.0092476,              0.0092476,              0.0092476
                    230,                  0.499,                0.88583,                0.38763,                0.86515,                0.97288,                0.98483,                0.98133,                0.91748,                 0.9675,                0.97879,                0.97534,                 0.7393,                0.36614,                0.58666,                0.22683,                0.79164,              0.0092443,              0.0092443,              0.0092443
                    231,                 0.4918,                 0.8823,                0.38579,                0.86311,                0.97308,                0.98465,                0.98133,                0.91685,                0.96764,                0.97887,                0.97534,                0.74071,                0.36581,                0.58654,                0.22661,                0.79165,               0.009241,               0.009241,               0.009241
                    232,                0.49322,                 0.8768,                0.39823,                0.86592,                 0.9727,                0.98486,                0.98133,                 0.9178,                0.96727,                0.97908,                0.97534,                0.73968,                0.36633,                0.58628,                0.22702,                0.79167,              0.0092377,              0.0092377,              0.0092377
                    233,                0.48999,                 0.8775,                0.38777,                 0.8588,                0.97282,                0.98466,                0.98133,                0.91792,                0.96737,                0.97917,                0.97534,                0.73852,                0.36624,                0.58617,                0.22648,                0.79169,              0.0092344,              0.0092344,              0.0092344
                    234,                0.49374,                0.89132,                0.38052,                 0.8603,                0.97267,                0.98451,                0.98133,                0.91779,                0.96735,                0.97915,                0.97534,                0.74096,                0.36524,                0.58601,                0.22663,                0.79171,              0.0092311,              0.0092311,              0.0092311
                    235,                0.49995,                0.88227,                0.40195,                0.86464,                0.97265,                0.98426,                0.98133,                0.91765,                0.96747,                0.97903,                0.97546,                0.73833,                0.36567,                 0.5858,                0.22816,                0.79154,              0.0092278,              0.0092278,              0.0092278
                    236,                0.49727,                 0.9064,                0.38989,                0.86634,                0.97251,                0.98425,                0.98133,                0.91811,                0.96732,                0.97902,                0.97529,                0.73938,                0.36568,                0.58561,                0.22754,                0.79174,              0.0092245,              0.0092245,              0.0092245
                    237,                0.49649,                0.88836,                0.39731,                0.86438,                0.97235,                0.98413,                0.98133,                0.91837,                 0.9673,                0.97903,                0.97529,                0.73611,                 0.3659,                0.58563,                 0.2279,                0.79156,              0.0092212,              0.0092212,              0.0092212
                    238,                0.49246,                0.86351,                0.38232,                0.86292,                0.97214,                 0.9842,                0.98133,                0.91892,                0.96719,                 0.9792,                0.97529,                0.73777,                0.36575,                0.58567,                0.22717,                 0.7916,              0.0092179,              0.0092179,              0.0092179
                    239,                0.50758,                0.89008,                0.41523,                0.87042,                0.97209,                0.98415,                0.98133,                0.91876,                0.96714,                0.97915,                0.97529,                0.73525,                0.36597,                0.58574,                0.22795,                0.79166,              0.0092146,              0.0092146,              0.0092146
                    240,                0.49301,                0.85825,                0.38321,                 0.8629,                0.97218,                0.98413,                0.98133,                0.91921,                0.96725,                0.97916,                0.97529,                0.73531,                0.36598,                0.58554,                0.22764,                0.79174,              0.0092113,              0.0092113,              0.0092113
                    241,                0.48721,                0.87598,                0.37978,                0.86155,                0.97229,                0.98399,                0.98133,                0.91881,                0.96739,                0.97905,                0.97529,                0.73761,                0.36624,                0.58544,                0.22811,                0.79173,               0.009208,               0.009208,               0.009208
                    242,                0.49584,                0.89083,                0.38302,                0.86305,                0.97226,                0.98393,                0.98133,                0.91858,                0.96742,                0.97904,                0.97529,                0.73828,                0.36635,                0.58539,                0.22816,                0.79165,              0.0092047,              0.0092047,              0.0092047
                    243,                0.49362,                0.86706,                0.38229,                0.85836,                0.97239,                0.98395,                0.98133,                0.91848,                0.96759,                0.97912,                0.97529,                0.73583,                0.36578,                0.58536,                0.22867,                0.79178,              0.0092014,              0.0092014,              0.0092014
                    244,                0.49023,                0.86673,                0.38598,                0.86382,                 0.9725,                0.98395,                0.98133,                0.91849,                0.96377,                0.97514,                0.97298,                0.73813,                0.36574,                0.58538,                  0.228,                0.79179,              0.0091981,              0.0091981,              0.0091981
                    245,                0.48658,                0.87606,                 0.3764,                 0.8565,                0.97277,                0.98384,                0.98133,                0.91889,                0.96401,                0.97501,                0.97298,                0.73811,                0.36621,                0.58539,                0.22762,                0.79174,              0.0091948,              0.0091948,              0.0091948
                    246,                0.48589,                0.86433,                  0.385,                0.86187,                0.97293,                0.98391,                0.98133,                0.91947,                0.96399,                 0.9752,                0.97298,                 0.7383,                0.36606,                0.58547,                0.22795,                0.79173,              0.0091915,              0.0091915,              0.0091915
                    247,                0.48656,                0.88935,                 0.3819,                0.86623,                0.97301,                0.98386,                0.98133,                0.91849,                0.96414,                0.97522,                0.97298,                0.73842,                0.36628,                0.58548,                0.22836,                0.79181,              0.0091882,              0.0091882,              0.0091882
                    248,                 0.4841,                0.86845,                 0.3831,                0.86597,                0.97315,                0.98381,                0.98133,                0.91983,                0.96428,                0.97517,                0.97298,                0.73706,                0.36656,                0.58536,                0.22854,                0.79174,              0.0091849,              0.0091849,              0.0091849
                    249,                0.48887,                0.87178,                0.37592,                0.86076,                0.97321,                 0.9839,                0.98133,                0.91867,                0.96432,                0.97523,                0.97298,                0.74018,                0.36685,                0.58537,                0.22799,                0.79179,              0.0091816,              0.0091816,              0.0091816
                    250,                0.49128,                0.85509,                0.38145,                 0.8609,                0.97325,                0.98405,                0.98133,                 0.9196,                0.96432,                0.97535,                0.97298,                0.73814,                0.36652,                0.58536,                0.22727,                0.79188,              0.0091783,              0.0091783,              0.0091783
                    251,                0.48724,                0.85889,                 0.3863,                0.86164,                 0.9735,                0.98404,                0.98133,                0.91907,                 0.9646,                0.97537,                0.97313,                0.74097,                0.36632,                 0.5854,                 0.2282,                0.79192,               0.009175,               0.009175,               0.009175
                    252,                0.47624,                0.83975,                0.37745,                0.86033,                0.97351,                0.98416,                0.98133,                0.91729,                0.96461,                0.97549,                0.97313,                0.74162,                0.36655,                0.58534,                0.22767,                0.79201,              0.0091717,              0.0091717,              0.0091717
                    253,                0.47422,                0.86397,                0.36721,                0.85422,                0.97283,                 0.9838,                 0.9806,                0.91873,                0.96398,                0.97518,                0.97239,                0.74079,                0.36651,                0.58536,                0.22601,                0.79201,              0.0091684,              0.0091684,              0.0091684
                    254,                0.48739,                0.84726,                0.37656,                0.85818,                0.97273,                0.98374,                 0.9806,                0.91753,                0.96391,                0.97514,                0.97239,                0.74171,                0.36615,                0.58537,                0.22627,                0.79201,              0.0091651,              0.0091651,              0.0091651
                    255,                0.49614,                0.87177,                0.38194,                0.86318,                0.97264,                0.98367,                 0.9806,                0.91862,                0.96399,                0.97494,                0.97239,                0.74201,                0.36661,                0.58544,                 0.2265,                  0.792,              0.0091618,              0.0091618,              0.0091618
                    256,                0.48269,                0.85917,                0.38205,                   0.86,                0.97273,                0.98357,                 0.9806,                0.91808,                0.96407,                0.97484,                0.97224,                0.74157,                0.36655,                0.58528,                0.22644,                 0.7919,              0.0091585,              0.0091585,              0.0091585
                    257,                0.48172,                0.84775,                0.37733,                0.85503,                0.97265,                0.98352,                 0.9806,                0.91717,                  0.964,                 0.9748,                0.97224,                0.74356,                0.36646,                0.58536,                 0.2275,                0.79192,              0.0091552,              0.0091552,              0.0091552
                    258,                0.48596,                0.85541,                0.38455,                0.85781,                0.97246,                0.98348,                 0.9826,                0.91905,                0.96385,                0.97479,                0.97424,                0.74431,                0.36647,                0.58534,                0.22616,                 0.7917,              0.0091519,              0.0091519,              0.0091519
                    259,                0.49052,                0.86564,                0.37845,                0.86228,                0.97237,                0.98359,                 0.9826,                0.91965,                0.96393,                0.97476,                0.97424,                0.74385,                0.36639,                0.58526,                0.22667,                0.79174,              0.0091486,              0.0091486,              0.0091486
                    260,                0.48248,                0.85466,                0.38265,                0.85362,                0.97245,                0.98341,                 0.9826,                0.91923,                0.96385,                0.97474,                0.97424,                0.74336,                0.36649,                 0.5852,                0.22791,                0.79167,              0.0091453,              0.0091453,              0.0091453
                    261,                0.48321,                0.86464,                0.38175,                0.86117,                0.97238,                0.98345,                 0.9826,                0.92087,                0.96382,                 0.9748,                0.97424,                0.74425,                0.36581,                0.58522,                0.22719,                0.79173,               0.009142,               0.009142,               0.009142
                    262,                0.48285,                0.83501,                0.37895,                0.86029,                 0.9723,                0.98353,                 0.9826,                0.91947,                0.96376,                 0.9749,                0.97409,                 0.7432,                0.36601,                0.58522,                 0.2282,                0.79172,              0.0091387,              0.0091387,              0.0091387
                    263,                0.48267,                0.84834,                0.38287,                0.85886,                0.97208,                0.98362,                 0.9826,                0.92091,                0.96373,                0.97487,                0.97409,                0.74243,                0.36648,                0.58507,                0.22843,                0.79164,              0.0091354,              0.0091354,              0.0091354
                    264,                  0.482,                0.87033,                0.38008,                0.86077,                0.97216,                0.98366,                 0.9826,                0.92045,                0.96359,                0.97501,                0.97409,                0.74218,                0.36588,                0.58499,                0.22864,                0.79152,              0.0091321,              0.0091321,              0.0091321
                    265,                0.47929,                0.84915,                 0.3723,                0.85925,                0.97186,                0.98377,                 0.9826,                0.92102,                0.96349,                0.97499,                0.97396,                0.74302,                0.36577,                0.58497,                0.22933,                0.79163,              0.0091288,              0.0091288,              0.0091288
                    266,                0.48088,                0.84121,                0.37813,                0.85808,                0.97166,                0.98374,                 0.9826,                0.92055,                0.96312,                0.97512,                0.97396,                0.74284,                0.36605,                0.58487,                0.22972,                0.79164,              0.0091255,              0.0091255,              0.0091255
                    267,                0.48659,                0.86906,                0.37114,                0.85963,                0.97141,                0.98386,                 0.9826,                0.92086,                0.96304,                0.97508,                0.97396,                0.74354,                0.36615,                0.58481,                0.23053,                 0.7917,              0.0091222,              0.0091222,              0.0091222
                    268,                0.48095,                0.84861,                0.37477,                0.85981,                0.97129,                0.98385,                 0.9826,                0.92072,                0.96286,                0.97502,                0.97396,                 0.7418,                0.36571,                0.58476,                0.23028,                0.79171,              0.0091189,              0.0091189,              0.0091189
                    269,                0.47607,                0.85296,                0.37594,                0.85936,                0.97133,                0.98395,                 0.9826,                 0.9211,                0.96307,                0.97496,                0.97396,                0.74223,                0.36563,                0.58465,                0.22992,                0.79162,              0.0091156,              0.0091156,              0.0091156
                    270,                0.47616,                 0.8527,                0.37897,                0.85577,                0.97133,                0.98403,                 0.9826,                0.92223,                0.96309,                0.97506,                0.97396,                0.74157,                0.36507,                0.58474,                0.22994,                0.79155,              0.0091123,              0.0091123,              0.0091123
                    271,                 0.4781,                0.85462,                0.37441,                0.85744,                0.97151,                0.98392,                 0.9826,                0.92233,                0.96304,                0.97504,                0.97396,                0.74158,                0.36502,                0.58478,                 0.2297,                 0.7916,               0.009109,               0.009109,               0.009109
                    272,                0.48423,                0.85848,                0.37341,                0.86178,                 0.9714,                  0.984,                 0.9826,                0.92218,                0.96291,                 0.9751,                0.97396,                 0.7412,                0.36541,                0.58469,                0.22966,                0.79158,              0.0091057,              0.0091057,              0.0091057
                    273,                0.47263,                0.85059,                 0.3631,                0.85614,                0.97141,                0.98407,                 0.9826,                0.92275,                0.96309,                0.97502,                0.97396,                0.74293,                0.36519,                0.58447,                0.22998,                0.79166,              0.0091024,              0.0091024,              0.0091024
                    274,                0.48943,                0.86569,                0.37821,                0.86397,                0.97134,                0.98411,                 0.9826,                0.92243,                  0.963,                0.97503,                0.97396,                0.74282,                0.36546,                0.58438,                0.23083,                0.79159,              0.0090991,              0.0090991,              0.0090991
                    275,                0.47291,                0.83852,                0.36622,                0.85254,                0.97126,                0.98414,                 0.9826,                0.92147,                 0.9629,                0.97505,                0.97396,                 0.7436,                0.36549,                0.58431,                0.23097,                0.79164,              0.0090958,              0.0090958,              0.0090958
                    276,                0.47703,                0.84371,                0.37108,                0.86324,                0.97109,                0.98423,                 0.9826,                0.92147,                0.96271,                 0.9751,                0.97396,                0.74489,                0.36573,                0.58418,                0.23048,                 0.7916,              0.0090925,              0.0090925,              0.0090925
                    277,                0.47455,                0.84095,                0.37029,                0.86216,                0.97102,                 0.9843,                 0.9826,                0.92203,                0.96267,                0.97519,                0.97396,                0.74428,                0.36572,                0.58421,                0.23025,                0.79171,              0.0090892,              0.0090892,              0.0090892
                    278,                0.47451,                0.83741,                0.36901,                 0.8588,                0.97096,                0.98433,                 0.9826,                0.92218,                0.96264,                0.97525,                0.97396,                0.74401,                0.36546,                 0.5841,                0.23025,                0.79166,              0.0090859,              0.0090859,              0.0090859
                    279,                 0.4716,                0.84786,                0.37035,                0.85596,                0.97108,                0.98445,                 0.9826,                0.92153,                0.96271,                0.97532,                0.97382,                0.74352,                0.36551,                0.58393,                0.22919,                0.79166,              0.0090826,              0.0090826,              0.0090826
                    280,                0.47747,                0.85847,                0.37132,                0.85769,                0.97111,                0.98462,                 0.9826,                0.92196,                 0.9627,                0.97546,                0.97382,                0.74341,                0.36526,                0.58384,                0.22913,                0.79157,              0.0090793,              0.0090793,              0.0090793
                    281,                0.47567,                0.84372,                0.37548,                0.86077,                0.97132,                0.98459,                 0.9826,                0.92105,                0.96287,                0.97538,                0.97382,                0.74342,                0.36565,                0.58369,                0.22965,                0.79165,               0.009076,               0.009076,               0.009076
                    282,                0.47208,                0.83761,                0.36854,                0.85449,                0.97137,                0.98464,                 0.9826,                0.92138,                 0.9631,                0.97527,                0.97382,                0.74491,                0.36556,                0.58356,                0.23069,                0.79161,              0.0090727,              0.0090727,              0.0090727
                    283,                0.47213,                 0.8445,                0.37233,                0.85805,                0.97173,                0.98465,                 0.9826,                0.92164,                0.96322,                0.97539,                0.97382,                0.74179,                0.36652,                0.58343,                0.23208,                 0.7915,              0.0090694,              0.0090694,              0.0090694
                    284,                0.47221,                0.83158,                0.37124,                0.85426,                0.97191,                 0.9845,                 0.9826,                0.92074,                0.96345,                0.97529,                0.97382,                0.74352,                0.36634,                0.58332,                0.23164,                0.79154,              0.0090661,              0.0090661,              0.0090661
                    285,                0.47293,                0.85301,                0.36889,                0.85986,                  0.972,                0.98449,                 0.9826,                0.92104,                0.96352,                0.97525,                0.97382,                0.74059,                0.36665,                0.58323,                0.23238,                0.79156,              0.0090628,              0.0090628,              0.0090628
                    286,                0.47133,                 0.8328,                0.36841,                0.85059,                0.97197,                0.98449,                 0.9826,                0.92207,                 0.9635,                0.97526,                0.97395,                0.74173,                0.36583,                0.58308,                0.23055,                0.79157,              0.0090595,              0.0090595,              0.0090595
                    287,                0.47304,                0.84395,                0.36133,                0.85712,                0.97197,                0.98455,                 0.9826,                 0.9219,                0.96363,                0.97512,                0.97395,                0.74087,                0.36635,                0.58297,                0.23148,                0.79159,              0.0090562,              0.0090562,              0.0090562
                    288,                0.47403,                0.84288,                0.37392,                0.85707,                0.97202,                0.98463,                 0.9826,                0.92245,                0.96364,                0.97515,                0.97395,                0.74346,                0.36665,                0.58285,                0.23217,                0.79149,              0.0090529,              0.0090529,              0.0090529
                    289,                0.47357,                0.83684,                0.36903,                0.85851,                0.97198,                0.98462,                 0.9826,                0.92196,                0.96356,                 0.9751,                0.97414,                0.74222,                0.36665,                0.58277,                0.23248,                0.79151,              0.0090496,              0.0090496,              0.0090496
                    290,                0.46704,                0.82155,                0.36209,                 0.8603,                0.97195,                0.98487,                 0.9826,                0.92194,                0.96349,                 0.9753,                0.97414,                0.74108,                0.36693,                0.58261,                0.23226,                0.79148,              0.0090463,              0.0090463,              0.0090463
                    291,                0.46624,                0.82658,                0.36689,                0.85807,                0.97195,                0.98499,                 0.9826,                0.92137,                0.96349,                0.97541,                0.97414,                0.74138,                0.36708,                0.58244,                0.23256,                 0.7914,               0.009043,               0.009043,               0.009043
                    292,                0.46391,                0.81743,                0.37166,                 0.8559,                0.97196,                0.98518,                 0.9826,                0.92178,                0.96342,                0.97559,                0.97414,                0.74124,                0.36687,                0.58239,                0.23223,                0.79137,              0.0090397,              0.0090397,              0.0090397
                    293,                0.46244,                 0.8207,                0.37067,                0.85502,                0.97201,                0.98528,                 0.9826,                0.92164,                0.96363,                 0.9756,                0.97414,                0.74129,                0.36705,                0.58234,                0.23244,                0.79131,              0.0090364,              0.0090364,              0.0090364
                    294,                0.47017,                0.82601,                0.36505,                 0.8587,                0.97181,                0.98535,                 0.9826,                0.92223,                0.96344,                 0.9757,                0.97414,                 0.7432,                0.36726,                0.58229,                0.23157,                0.79138,              0.0090331,              0.0090331,              0.0090331
                    295,                0.46442,                0.80996,                0.37104,                0.85668,                0.97171,                0.98544,                 0.9826,                0.92241,                0.96334,                 0.9757,                0.97414,                0.74416,                0.36666,                 0.5823,                 0.2322,                 0.7913,              0.0090298,              0.0090298,              0.0090298
                    296,                0.46392,                0.82179,                0.35689,                0.85189,                0.97167,                0.98556,                 0.9826,                0.92223,                0.96351,                0.97577,                0.97319,                0.74367,                0.36649,                0.58235,                0.23118,                0.79139,              0.0090265,              0.0090265,              0.0090265
                    297,                0.45823,                0.82455,                0.36605,                0.85263,                 0.9718,                0.98555,                 0.9826,                0.92156,                0.96344,                0.97589,                0.97306,                0.74418,                0.36684,                0.58235,                0.23134,                0.79141,              0.0090232,              0.0090232,              0.0090232
                    298,                 0.4676,                0.82115,                0.36824,                0.85762,                 0.9718,                0.98564,                 0.9826,                0.92235,                0.96346,                  0.976,                0.97306,                0.74505,                0.36653,                0.58228,                0.23115,                0.79134,              0.0090199,              0.0090199,              0.0090199
                    299,                0.46194,                0.81099,                0.36119,                0.85582,                0.97193,                0.98569,                 0.9826,                0.92233,                0.96341,                0.97617,                0.97306,                0.74532,                0.36651,                0.58234,                0.23068,                0.79128,              0.0090166,              0.0090166,              0.0090166
                    300,                0.46523,                0.83101,                0.35586,                0.85238,                0.97171,                0.98591,                 0.9826,                 0.9247,                0.96339,                0.97627,                0.97306,                0.74533,                0.36601,                0.58232,                0.23031,                0.79136,              0.0090133,              0.0090133,              0.0090133
                    301,                0.46001,                0.81883,                0.36146,                0.85109,                 0.9718,                0.98588,                 0.9826,                0.92344,                0.96328,                0.97634,                0.97306,                0.74436,                0.36624,                0.58227,                0.23068,                0.79128,                0.00901,                0.00901,                0.00901
                    302,                0.47018,                0.81842,                0.37082,                0.85548,                0.97177,                0.98593,                 0.9826,                0.92342,                0.96348,                0.97632,                0.97401,                0.74529,                0.36553,                0.58226,                0.22974,                 0.7914,              0.0090067,              0.0090067,              0.0090067
                    303,                0.46088,                0.80257,                0.36068,                0.85158,                0.97182,                0.98595,                 0.9826,                0.92294,                0.96358,                0.97638,                0.97306,                 0.7453,                 0.3661,                0.58225,                0.23002,                0.79135,              0.0090034,              0.0090034,              0.0090034
