                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.65975,                 1.1207,                0.58135,                0.92165,                0.93404,                0.94252,                0.96665,                0.88152,                0.93018,                0.93568,                0.95973,                0.72305,                0.44082,                 0.5404,                0.40859,                0.83247,              0.0096403,              0.0096403,              0.0096403
                    111,                0.64778,                 1.1134,                 0.5733,                0.90863,                0.89898,                0.96367,                0.96344,                0.86289,                0.88684,                0.95153,                0.95269,                 0.7368,                0.46747,                0.54686,                0.47651,                0.83397,               0.009637,               0.009637,               0.009637
                    112,                0.67616,                 1.1615,                0.59363,                0.92712,                0.90624,                0.97256,                0.96011,                0.86166,                 0.8983,                0.96449,                0.95384,                0.69937,                0.49001,                0.53326,                0.46331,                0.83784,              0.0096337,              0.0096337,              0.0096337
                    113,                 0.6902,                 1.1565,                0.61195,                 0.9321,                0.92697,                0.93285,                0.96703,                0.87506,                0.92989,                0.93129,                0.96023,                0.73161,                0.46211,                0.53793,                0.45891,                0.83584,              0.0096304,              0.0096304,              0.0096304
                    114,                0.68054,                 1.1699,                0.57966,                 0.9192,                0.89866,                0.97261,                0.98556,                0.88375,                0.89666,                0.97062,                0.97828,                0.76392,                0.45158,                0.57756,                0.44613,                0.82649,              0.0096271,              0.0096271,              0.0096271
                    115,                0.63622,                 1.0934,                0.57684,                0.90303,                0.92628,                0.94315,                0.98247,                0.87883,                0.92529,                0.93942,                0.97489,                0.74574,                0.47308,                0.56829,                0.43644,                0.82753,              0.0096238,              0.0096238,              0.0096238
                    116,                0.65895,                  1.113,                0.57754,                0.91776,                0.90309,                0.97327,                0.96651,                0.87469,                0.89858,                0.96876,                0.95667,                0.72242,                0.45969,                0.57871,                 0.4726,                0.83167,              0.0096205,              0.0096205,              0.0096205
                    117,                0.66783,                 1.1627,                0.56596,                0.91827,                0.92768,                0.97115,                0.96296,                0.86242,                0.93431,                0.95996,                0.95604,                0.71174,                  0.463,                0.57009,                0.48938,                0.83507,              0.0096172,              0.0096172,              0.0096172
                    118,                0.66263,                 1.1173,                0.56254,                0.91465,                0.90521,                0.97217,                0.97059,                0.87858,                0.90289,                0.96985,                0.96521,                0.73053,                0.44575,                0.55047,                0.46477,                0.82548,              0.0096139,              0.0096139,              0.0096139
                    119,                0.66095,                 1.1199,                0.55591,                0.90925,                0.92893,                0.97136,                 0.9615,                0.87261,                0.91304,                0.95009,                0.92557,                0.70888,                0.45095,                0.57602,                0.48906,                0.82511,              0.0096106,              0.0096106,              0.0096106
                    120,                0.65696,                  1.107,                0.55017,                0.90631,                0.91167,                0.96527,                0.97718,                0.87879,                0.90363,                0.95721,                0.97001,                0.71991,                0.46902,                0.57889,                0.46626,                0.83547,              0.0096073,              0.0096073,              0.0096073
                    121,                0.64443,                 1.1048,                0.56446,                0.91102,                0.89365,                0.97213,                 0.9632,                0.87905,                0.89365,                0.97213,                 0.9632,                0.72018,                0.41796,                0.55706,                0.42416,                0.82683,               0.009604,               0.009604,               0.009604
                    122,                0.64236,                 1.0772,                0.54784,                0.91649,                 0.9376,                0.94875,                0.98968,                0.89033,                0.93653,                0.94511,                0.98228,                0.71544,                0.45704,                0.56277,                0.43116,                0.83449,              0.0096007,              0.0096007,              0.0096007
                    123,                0.66338,                 1.1464,                0.57334,                0.91671,                0.89246,                0.98907,                0.98032,                0.87215,                0.88497,                0.98101,                0.96901,                0.76054,                0.47297,                0.54236,                0.46632,                 0.8314,              0.0095974,              0.0095974,              0.0095974
                    124,                0.64731,                 1.0701,                0.55867,                0.91312,                0.90275,                0.96814,                 0.9795,                0.90321,                0.90275,                0.96814,                0.97509,                 0.7597,                0.42624,                0.55951,                0.43429,                0.82516,              0.0095941,              0.0095941,              0.0095941
                    125,                0.65592,                 1.0685,                0.57614,                0.91453,                0.92872,                 0.9643,                0.98382,                0.89971,                 0.9272,                0.96279,                 0.9765,                 0.7631,                0.44214,                0.54976,                0.42858,                0.82544,              0.0095908,              0.0095908,              0.0095908
                    126,                0.64638,                 1.1001,                0.57322,                0.90866,                0.91636,                0.96873,                0.96476,                0.87252,                0.91636,                0.96873,                0.95888,                0.74741,                0.44376,                0.53293,                0.44579,                0.82917,              0.0095875,              0.0095875,              0.0095875
                    127,                0.64129,                 1.0736,                0.56246,                0.91249,                0.91338,                0.95885,                0.96044,                0.87045,                0.91324,                0.95765,                0.95175,                0.70868,                0.44666,                0.58109,                 0.4619,                0.82748,              0.0095842,              0.0095842,              0.0095842
                    128,                0.62373,                  1.049,                0.57853,                0.91134,                0.91465,                0.96933,                 0.9823,                0.88778,                0.90421,                0.95889,                0.97328,                 0.7471,                0.45255,                0.52818,                0.44188,                0.83077,              0.0095809,              0.0095809,              0.0095809
                    129,                0.61286,                 1.0538,                0.54552,                 0.9014,                0.90288,                0.96758,                0.98143,                0.88397,                0.89494,                0.95683,                0.95965,                0.73399,                0.44431,                 0.5732,                0.42218,                0.82748,              0.0095776,              0.0095776,              0.0095776
                    130,                0.63906,                 1.0548,                0.54793,                0.89943,                0.89851,                0.96854,                0.97931,                0.88991,                0.89052,                0.96047,                0.97221,                0.75876,                0.45997,                0.57095,                0.45062,                0.83356,              0.0095743,              0.0095743,              0.0095743
                    131,                0.63704,                 1.0892,                0.54745,                0.90733,                 0.8994,                0.95866,                0.95921,                0.86689,                 0.8994,                0.95866,                0.95921,                0.72352,                0.42951,                0.56966,                0.46768,                0.82903,               0.009571,               0.009571,               0.009571
                    132,                0.62522,                 1.0327,                0.55121,                0.90229,                0.93795,                0.92842,                0.96427,                0.87815,                0.93451,                0.92138,                0.96024,                0.73469,                0.44202,                0.55379,                0.42564,                0.82707,              0.0095677,              0.0095677,              0.0095677
                    133,                0.64293,                 1.0833,                0.55232,                0.90764,                 0.9297,                0.93622,                0.96506,                0.88128,                 0.9297,                0.93622,                0.96506,                 0.7235,                0.41955,                 0.5539,                0.44891,                0.82363,              0.0095644,              0.0095644,              0.0095644
                    134,                 0.6184,                 1.0243,                 0.5432,                0.89698,                0.92511,                0.96491,                0.95783,                0.87265,                0.92511,                0.96491,                0.95783,                0.75282,                0.43721,                0.54887,                0.49519,                0.82598,              0.0095611,              0.0095611,              0.0095611
                    135,                0.62153,                 1.0431,                0.54602,                0.89834,                0.93905,                0.97622,                0.95892,                0.86934,                0.93402,                0.96528,                0.95156,                0.74252,                0.43883,                0.57092,                0.45331,                0.82532,              0.0095578,              0.0095578,              0.0095578
                    136,                 0.6294,                 1.0645,                0.54127,                0.90672,                0.93064,                0.98192,                0.95537,                0.86831,                0.92259,                0.94949,                0.93233,                0.72548,                0.43069,                0.52032,                0.45705,                0.82647,              0.0095545,              0.0095545,              0.0095545
                    137,                0.64323,                 1.0623,                0.55727,                0.91868,                0.93644,                0.96863,                0.95577,                0.88064,                0.91849,                 0.9504,                0.94038,                0.71705,                0.44023,                0.53757,                0.48216,                 0.8288,              0.0095512,              0.0095512,              0.0095512
                    138,                0.62788,                 1.0683,                0.54946,                 0.9047,                0.91368,                0.96724,                0.95651,                0.86388,                 0.9043,                0.95992,                0.94672,                0.72754,                0.44253,                0.55438,                0.49577,                 0.8256,              0.0095479,              0.0095479,              0.0095479
                    139,                0.62529,                 1.0471,                0.54317,                0.90711,                0.90755,                0.96821,                0.96112,                0.86862,                 0.9042,                0.96486,                0.95743,                0.72691,                0.45318,                0.57148,                0.44337,                 0.8259,              0.0095446,              0.0095446,              0.0095446
                    140,                0.59462,                0.99004,                0.52759,                0.89186,                0.89609,                0.98257,                0.96619,                0.86775,                0.88843,                 0.9745,                0.95441,                0.70777,                 0.4545,                0.53864,                0.45996,                 0.8304,              0.0095413,              0.0095413,              0.0095413
                    141,                0.61519,                 1.0502,                0.54184,                0.89683,                0.88332,                0.97361,                0.96228,                0.86743,                0.87527,                0.96555,                0.95547,                0.73768,                0.44062,                0.54601,                0.47832,                 0.8289,               0.009538,               0.009538,               0.009538
                    142,                0.61945,                 1.0476,                 0.5327,                0.89979,                0.91286,                0.96649,                0.96186,                0.88478,                0.90495,                0.95842,                0.95458,                0.72748,                0.44528,                0.58069,                0.47523,                0.82888,              0.0095347,              0.0095347,              0.0095347
                    143,                0.60424,                 1.0287,                0.52161,                0.90939,                0.90531,                0.94835,                0.95241,                0.86276,                0.90775,                0.94724,                 0.9456,                0.72536,                0.44934,                0.54584,                0.47797,                 0.8357,              0.0095314,              0.0095314,              0.0095314
                    144,                0.60385,                0.99827,                 0.5169,                0.90758,                 0.9483,                0.95312,                0.98131,                0.89356,                 0.9404,                0.94506,                0.97382,                0.75241,                0.44522,                0.52876,                0.45494,                 0.8309,              0.0095281,              0.0095281,              0.0095281
                    145,                0.60464,                 1.0304,                0.51162,                0.90174,                0.92619,                0.96003,                0.96965,                0.88579,                0.92619,                0.96003,                0.96965,                0.75197,                0.44223,                0.55031,                0.46877,                0.82969,              0.0095248,              0.0095248,              0.0095248
                    146,                0.60778,                 1.0114,                0.50488,                0.89118,                0.94392,                0.93623,                0.94845,                0.85999,                0.94392,                0.93623,                0.94845,                0.72673,                0.45742,                0.59723,                0.44983,                0.83153,              0.0095215,              0.0095215,              0.0095215
                    147,                0.59112,                0.98517,                0.51276,                0.89286,                0.90996,                0.95132,                  0.954,                0.85603,                0.90626,                0.94763,                0.94683,                0.73144,                0.46202,                 0.5174,                0.45266,                0.82927,              0.0095182,              0.0095182,              0.0095182
                    148,                0.61941,                 1.0224,                  0.522,                0.89026,                 0.8755,                0.98139,                0.96096,                0.85889,                0.87151,                0.97739,                0.95374,                0.73196,                0.45102,                0.52597,                0.41732,                0.82726,              0.0095149,              0.0095149,              0.0095149
                    149,                0.59718,                 1.0177,                0.51281,                0.88731,                0.93592,                0.92975,                0.95387,                0.86908,                0.93494,                0.92671,                 0.9465,                0.72988,                0.43265,                  0.523,                0.42999,                0.82278,              0.0095116,              0.0095116,              0.0095116
                    150,                0.61454,                 1.0296,                 0.5312,                 0.8973,                0.90216,                0.96536,                0.96371,                0.88301,                 0.8977,                 0.9609,                0.96102,                0.75149,                0.43056,                0.53297,                0.42025,                0.82549,              0.0095083,              0.0095083,              0.0095083
                    151,                0.62435,                 1.0405,                0.51734,                0.89289,                0.91878,                0.96797,                0.96294,                0.87053,                0.91882,                0.96446,                0.95585,                0.75019,                0.44704,                0.54081,                 0.4258,                0.83019,               0.009505,               0.009505,               0.009505
                    152,                0.60253,                 1.0485,                0.51058,                0.89033,                0.90036,                 0.9735,                0.95946,                0.86732,                0.89625,                0.96876,                 0.9528,                0.74228,                 0.4666,                0.52622,                0.44319,                0.83229,              0.0095017,              0.0095017,              0.0095017
                    153,                0.60477,                 1.0138,                0.51133,                0.89456,                0.89458,                0.97383,                0.96698,                0.87571,                0.88653,                0.96577,                0.96031,                0.72968,                0.43162,                0.53285,                0.45993,                0.82735,              0.0094984,              0.0094984,              0.0094984
                    154,                0.59068,                 1.0116,                0.51532,                 0.8941,                0.90895,                 0.9627,                0.96045,                0.86355,                 0.9065,                0.96025,                0.95364,                 0.7149,                0.44029,                0.57772,                0.45199,                 0.8247,              0.0094951,              0.0094951,              0.0094951
                    155,                0.59134,                 1.0295,                0.51564,                  0.892,                0.86801,                0.98155,                0.95784,                0.86731,                0.93033,                0.93851,                0.95061,                0.71212,                0.41409,                0.52347,                0.44676,                0.82047,              0.0094918,              0.0094918,              0.0094918
                    156,                0.58185,                0.95656,                0.51147,                0.88432,                0.89252,                0.98674,                0.96562,                0.88162,                0.88697,                0.98118,                0.96401,                0.74318,                0.43288,                0.55465,                0.43293,                0.82278,              0.0094885,              0.0094885,              0.0094885
                    157,                 0.5919,                0.97963,                0.51324,                0.89693,                0.90855,                0.96379,                0.95083,                0.87576,                0.90086,                0.95573,                0.94324,                0.74517,                0.44696,                0.51567,                0.45107,                0.82524,              0.0094852,              0.0094852,              0.0094852
                    158,                0.59679,                0.97641,                0.52858,                0.89968,                0.90786,                0.96289,                0.96294,                0.87915,                0.90015,                0.95482,                0.95169,                0.73485,                0.43637,                  0.523,                0.45494,                0.82778,              0.0094819,              0.0094819,              0.0094819
                    159,                 0.6138,                  1.011,                0.53818,                0.90133,                0.93246,                 0.9632,                0.96325,                0.87688,                0.92455,                0.95513,                0.95644,                0.75091,                0.46597,                0.53325,                0.46159,                0.83301,              0.0094786,              0.0094786,              0.0094786
                    160,                0.59246,                  1.012,                0.50716,                0.88697,                0.92206,                0.96464,                0.96256,                0.87484,                0.91412,                0.95657,                0.95719,                0.74525,                0.44675,                0.54568,                0.41341,                 0.8251,              0.0094753,              0.0094753,              0.0094753
                    161,                 0.5905,                0.96914,                0.52892,                0.89884,                0.92216,                0.97861,                0.98626,                 0.8979,                0.93213,                0.96423,                0.97945,                0.76603,                0.45581,                0.53264,                0.42592,                0.83175,               0.009472,               0.009472,               0.009472
                    162,                 0.5742,                0.94422,                0.48673,                0.88816,                0.93163,                0.97214,                0.96132,                0.87675,                0.93617,                0.96406,                0.95415,                0.72471,                 0.4133,                0.50401,                0.43851,                0.82537,              0.0094687,              0.0094687,              0.0094687
                    163,                0.56428,                0.96165,                0.50254,                0.88282,                0.90758,                0.96577,                0.95614,                0.87397,                0.89433,                0.95218,                0.94237,                0.71658,                0.41066,                0.50248,                0.45087,                0.81971,              0.0094654,              0.0094654,              0.0094654
                    164,                0.58713,                0.96663,                0.51556,                0.88505,                0.92861,                0.96687,                0.95759,                0.87559,                0.91531,                0.95131,                0.93934,                0.71358,                0.41515,                0.51708,                0.42965,                0.82009,              0.0094621,              0.0094621,              0.0094621
                    165,                0.58178,                0.95542,                0.50888,                0.88537,                0.91445,                0.96822,                0.98089,                0.89269,                 0.9046,                0.96129,                 0.9695,                0.74961,                0.42984,                0.52369,                0.42937,                 0.8238,              0.0094588,              0.0094588,              0.0094588
                    166,                0.57106,                0.96046,                 0.4936,                0.88349,                0.90218,                0.97448,                0.96504,                0.86836,                 0.8871,                0.95591,                0.94545,                0.73464,                0.42913,                0.52776,                0.45212,                0.82123,              0.0094555,              0.0094555,              0.0094555
                    167,                0.58418,                 0.9772,                0.49697,                0.90096,                0.91206,                 0.9754,                 0.9595,                0.86091,                0.90427,                0.96733,                0.95436,                0.72015,                0.42656,                0.54835,                0.44301,                0.82362,              0.0094522,              0.0094522,              0.0094522
                    168,                0.59085,                0.98408,                0.51149,                0.89019,                0.92001,                0.96655,                0.96562,                 0.8801,                0.90498,                  0.952,                0.94264,                0.71587,                0.41297,                0.54759,                0.41571,                0.81942,              0.0094489,              0.0094489,              0.0094489
                    169,                0.55976,                0.91836,                0.48254,                0.87941,                0.91212,                0.95747,                0.95788,                0.88037,                0.90501,                0.95036,                0.94946,                0.70658,                0.40477,                0.51923,                 0.4256,                0.82046,              0.0094456,              0.0094456,              0.0094456
                    170,                 0.5764,                 0.9649,                0.51484,                0.89136,                0.91848,                0.98329,                0.95992,                0.88984,                0.91063,                0.97522,                0.95073,                 0.7446,                0.41979,                0.52088,                0.44635,                 0.8234,              0.0094423,              0.0094423,              0.0094423
                    171,                0.57541,                0.99521,                0.49407,                0.87822,                0.93945,                 0.9341,                0.96562,                0.87847,                0.93604,                0.92794,                0.95116,                0.73575,                0.41541,                0.52537,                0.44229,                0.82578,               0.009439,               0.009439,               0.009439
                    172,                0.56141,                0.96364,                0.49177,                0.87965,                0.89605,                0.96649,                0.96427,                0.87741,                0.88781,                0.95825,                0.95544,                0.73535,                0.41046,                0.53455,                0.42401,                 0.8243,              0.0094357,              0.0094357,              0.0094357
                    173,                0.58242,                0.97765,                0.50057,                0.88776,                0.93523,                0.95896,                0.95739,                 0.8627,                0.93274,                   0.95,                0.94306,                0.73997,                0.44233,                0.52425,                 0.4414,                0.82634,              0.0094324,              0.0094324,              0.0094324
                    174,                0.56749,                0.91583,                 0.4865,                0.88125,                0.90813,                0.96999,                0.95661,                0.86468,                0.89192,                0.95117,                0.93878,                 0.7254,                0.43981,                0.52354,                0.41607,                0.81967,              0.0094291,              0.0094291,              0.0094291
                    175,                0.57222,                 0.9312,                0.47921,                0.88093,                0.91673,                0.96391,                0.95693,                0.87432,                0.90888,                0.95584,                0.95026,                0.72527,                0.41404,                0.56091,                0.42901,                0.82192,              0.0094258,              0.0094258,              0.0094258
                    176,                0.57868,                0.98746,                0.48434,                 0.8869,                0.94006,                0.97634,                0.97952,                0.89459,                0.93225,                0.96827,                0.96821,                0.74126,                0.41442,                 0.5404,                0.42589,                0.82081,              0.0094225,              0.0094225,              0.0094225
                    177,                0.55166,                0.93795,                0.46654,                0.87474,                0.93069,                0.96505,                0.95545,                0.86892,                0.92264,                0.95699,                0.95061,                 0.7512,                0.42682,                 0.5306,                0.43783,                 0.8227,              0.0094192,              0.0094192,              0.0094192
                    178,                0.56121,                0.91939,                 0.4885,                0.88449,                0.91819,                0.96439,                0.96056,                0.87996,                0.91349,                0.95969,                0.95354,                0.72951,                0.42361,                0.56517,                0.41827,                0.82228,              0.0094159,              0.0094159,              0.0094159
                    179,                0.55758,                0.94459,                0.49758,                0.88266,                0.91691,                0.96508,                 0.9561,                0.87914,                0.90911,                0.95702,                0.95104,                0.72572,                0.41153,                0.51795,                0.42041,                0.82083,              0.0094126,              0.0094126,              0.0094126
                    180,                0.54692,                0.86854,                0.46167,                 0.8774,                0.90059,                0.96742,                 0.9608,                0.88687,                0.89739,                0.96423,                 0.9553,                0.73978,                0.41669,                0.51649,                0.44703,                0.82102,              0.0094093,              0.0094093,              0.0094093
                    181,                0.56994,                0.95278,                0.48436,                 0.8834,                0.94551,                0.95193,                0.95545,                0.88352,                0.94101,                0.93946,                0.94822,                0.71939,                0.40786,                0.53242,                0.40916,                0.82226,               0.009406,               0.009406,               0.009406
                    182,                0.56516,                0.92443,                0.48746,                 0.8863,                0.88089,                0.98925,                0.96793,                0.88675,                0.87341,                0.98118,                 0.9607,                 0.7466,                0.42808,                0.50341,                0.42084,                0.82706,              0.0094027,              0.0094027,              0.0094027
                    183,                0.58328,                 0.9679,                0.50483,                0.89022,                0.89375,                0.98201,                0.98407,                0.89891,                0.88774,                0.97601,                0.97741,                0.72712,                0.41745,                0.57144,                0.45147,                0.82549,              0.0093994,              0.0093994,              0.0093994
                    184,                0.56483,                0.92827,                0.47865,                0.88908,                0.93676,                0.97052,                0.96855,                0.88172,                 0.9269,                0.95586,                0.94401,                0.73617,                0.45716,                0.55782,                0.45421,                  0.825,              0.0093961,              0.0093961,              0.0093961
                    185,                0.55505,                0.92554,                0.47848,                0.87937,                0.90477,                 0.9734,                0.96653,                  0.883,                0.89688,                0.96534,                0.95944,                0.73363,                  0.424,                0.54764,                0.43235,                0.82153,              0.0093928,              0.0093928,              0.0093928
                    186,                0.56256,                 0.9481,                  0.496,                 0.8831,                0.90217,                0.96986,                0.97861,                0.90013,                0.89655,                0.96424,                0.97151,                0.75454,                0.40993,                0.50817,                0.41149,                0.81764,              0.0093895,              0.0093895,              0.0093895
                    187,                0.55101,                 0.9214,                0.48313,                0.88498,                0.92512,                 0.9759,                0.96376,                0.89298,                 0.9071,                0.95283,                0.93722,                0.72315,                0.40669,                0.54098,                0.43214,                0.81324,              0.0093862,              0.0093862,              0.0093862
                    188,                0.55217,                0.91406,                0.49062,                0.88092,                0.89727,                0.98683,                0.96382,                0.88666,                0.89162,                0.98118,                0.95654,                0.74061,                0.42193,                0.52164,                0.44849,                0.82178,              0.0093829,              0.0093829,              0.0093829
                    189,                0.55102,                0.91879,                0.49404,                0.88115,                 0.9198,                0.97396,                0.95543,                 0.8786,                0.91694,                 0.9711,                0.94851,                 0.7176,                0.39538,                0.55396,                0.41737,                0.81889,              0.0093796,              0.0093796,              0.0093796
                    190,                0.55258,                0.91583,                0.49011,                 0.8816,                 0.8971,                0.96542,                0.97358,                0.90053,                0.89421,                0.96253,                0.96666,                0.76356,                0.39473,                 0.5355,                0.43682,                 0.8158,              0.0093763,              0.0093763,              0.0093763
                    191,                0.54754,                0.89486,                0.46708,                 0.8864,                0.89751,                0.97748,                0.95392,                0.87798,                0.88632,                0.96591,                0.94095,                 0.7406,                0.40151,                0.51886,                0.43334,                 0.8171,               0.009373,               0.009373,               0.009373
                    192,                0.55311,                0.89777,                0.46969,                0.87884,                0.94048,                0.94643,                 0.9608,                0.88002,                0.93427,                0.93041,                0.94644,                0.73096,                0.40756,                0.51974,                0.41837,                 0.8221,              0.0093697,              0.0093697,              0.0093697
                    193,                0.54509,                0.91275,                0.46657,                0.88007,                0.89809,                0.96936,                0.98113,                0.90023,                0.88236,                0.95323,                0.96674,                0.73953,                0.39191,                0.52399,                0.40606,                0.81393,              0.0093664,              0.0093664,              0.0093664
                    194,                0.54634,                0.89257,                0.46638,                 0.8812,                0.90117,                 0.9733,                 0.9608,                0.88166,                0.89328,                0.96524,                0.95542,                0.73397,                0.39308,                0.54081,                 0.4183,                0.81584,              0.0093631,              0.0093631,              0.0093631
                    195,                0.54952,                0.90292,                0.47107,                0.87965,                0.90873,                0.96903,                0.97833,                0.90498,                 0.9055,                0.96579,                0.97274,                0.74971,                0.39934,                0.51376,                0.43086,                 0.8166,              0.0093598,              0.0093598,              0.0093598
                    196,                0.54527,                0.89389,                0.45766,                0.87724,                0.92485,                0.97052,                0.96427,                 0.8799,                 0.9221,                0.96778,                0.95944,                0.72735,                0.40398,                0.50787,                 0.4258,                0.81612,              0.0093565,              0.0093565,              0.0093565
                    197,                0.55868,                0.95899,                0.48619,                0.88255,                0.94015,                0.98076,                0.96828,                0.88306,                0.93859,                0.97631,                 0.9638,                0.73065,                0.40437,                 0.5235,                0.44211,                0.81653,              0.0093532,              0.0093532,              0.0093532
                    198,                0.55852,                0.94304,                 0.4736,                0.89063,                0.89813,                0.97674,                0.96698,                0.88327,                 0.8905,                0.96867,                0.95961,                 0.7411,                0.39336,                0.50923,                0.41084,                0.81709,              0.0093499,              0.0093499,              0.0093499
                    199,                0.53372,                0.89742,                0.46774,                0.87583,                0.94181,                 0.9457,                0.96752,                0.88562,                0.93646,                0.93537,                0.96036,                 0.7476,                0.39107,                0.53091,                0.40842,                0.81653,              0.0093466,              0.0093466,              0.0093466
                    200,                0.54757,                0.91622,                0.46935,                0.87741,                0.91239,                 0.9767,                0.96632,                0.89431,                0.90452,                0.96864,                0.95896,                0.74118,                  0.409,                0.52038,                0.42819,                 0.8214,              0.0093433,              0.0093433,              0.0093433
                    201,                0.53725,                0.89262,                0.47271,                0.86765,                0.92883,                0.97103,                0.97923,                0.90435,                0.92479,                0.96699,                0.97231,                0.74256,                0.40306,                0.51742,                0.40534,                0.81798,                0.00934,                0.00934,                0.00934
                    202,                0.55101,                0.94325,                0.46924,                 0.8768,                0.94026,                0.97322,                0.96618,                0.88675,                0.93713,                0.96047,                0.96349,                0.74211,                0.41275,                0.52455,                0.40725,                0.81679,              0.0093367,              0.0093367,              0.0093367
                    203,                0.54712,                0.90039,                0.46982,                0.87382,                0.92448,                0.97125,                0.95892,                0.88198,                 0.9171,                0.96387,                  0.952,                0.72174,                0.40522,                0.53136,                0.43001,                0.81678,              0.0093334,              0.0093334,              0.0093334
                    204,                0.54187,                0.88619,                0.48527,                0.87986,                0.93418,                0.97253,                0.97093,                 0.8969,                0.93314,                0.97149,                0.96538,                0.73255,                0.39651,                0.52377,                0.44273,                0.81495,              0.0093301,              0.0093301,              0.0093301
                    205,                0.54048,                0.85396,                0.46264,                 0.8783,                0.88074,                0.97182,                 0.9656,                0.88872,                0.93887,                0.93592,                0.96006,                0.73295,                0.40195,                0.54388,                0.41527,                0.81501,              0.0093268,              0.0093268,              0.0093268
                    206,                 0.5429,                0.90858,                0.47449,                0.88126,                0.93738,                0.93567,                0.96484,                0.87535,                0.93653,                0.92974,                0.95858,                0.73935,                0.42338,                0.53084,                0.42559,                0.82474,              0.0093235,              0.0093235,              0.0093235
                    207,                0.55686,                0.93282,                 0.4796,                 0.8774,                0.92881,                 0.9476,                 0.9595,                0.86442,                0.92707,                0.93848,                0.95627,                0.73526,                0.42322,                0.52997,                0.42398,                0.82259,              0.0093202,              0.0093202,              0.0093202
                    208,                0.53787,                0.87813,                0.47115,                0.87666,                0.89799,                0.97411,                0.96937,                0.88883,                0.93941,                0.93514,                0.95631,                0.72599,                 0.4061,                0.54167,                0.40349,                0.81691,              0.0093169,              0.0093169,              0.0093169
                    209,                0.53579,                0.89963,                0.46052,                0.87742,                0.93765,                0.95157,                0.96118,                0.87635,                0.92976,                0.94351,                0.95417,                0.73084,                0.40792,                0.52318,                0.45419,                0.81939,              0.0093136,              0.0093136,              0.0093136
                    210,                0.52766,                 0.8414,                0.46254,                0.88087,                0.94901,                0.94056,                0.96256,                0.89346,                0.94801,                 0.9373,                 0.9559,                0.73821,                0.39934,                0.52009,                0.41578,                0.81517,              0.0093103,              0.0093103,              0.0093103
                    211,                0.54044,                0.85936,                0.48239,                0.87546,                0.94587,                0.95521,                0.96294,                0.89511,                0.94123,                0.94892,                0.95628,                0.73045,                 0.3852,                0.52523,                0.40939,                 0.8172,               0.009307,               0.009307,               0.009307
                    212,                 0.5176,                0.86448,                0.45261,                0.87002,                0.94266,                0.95044,                0.96484,                0.88628,                 0.9439,                 0.9373,                0.95768,                  0.746,                0.40967,                0.51701,                0.43267,                0.81805,              0.0093037,              0.0093037,              0.0093037
                    213,                0.53385,                0.88262,                0.45713,                0.86574,                0.94148,                0.94076,                0.96486,                0.89488,                0.93278,                0.93296,                  0.958,                0.73553,                0.39736,                0.52618,                0.40787,                0.81849,              0.0093004,              0.0093004,              0.0093004
                    214,                0.54836,                0.88993,                0.45708,                 0.8796,                0.89826,                0.97919,                0.95892,                0.88038,                0.89062,                0.97113,                0.95064,                0.73446,                0.41592,                0.52601,                0.40707,                0.81859,              0.0092971,              0.0092971,              0.0092971
                    215,                0.53352,                0.88545,                0.45214,                0.87049,                0.86534,                0.98683,                0.96027,                0.88234,                 0.9298,                0.94153,                0.95472,                0.73495,                0.40032,                0.51686,                0.43733,                0.81684,              0.0092938,              0.0092938,              0.0092938
                    216,                 0.5327,                0.86633,                0.46097,                0.88041,                0.88017,                0.98082,                0.98808,                 0.9156,                0.86497,                0.96469,                0.97223,                0.75733,                0.39521,                0.51935,                0.43221,                0.81164,              0.0092905,              0.0092905,              0.0092905
                    217,                0.53573,                0.89225,                0.46531,                0.87761,                0.91229,                0.97677,                0.97097,                0.89251,                0.89672,                0.96064,                0.95744,                 0.7364,                0.39358,                0.50527,                0.41018,                0.81604,              0.0092872,              0.0092872,              0.0092872
                    218,                0.53849,                 0.9107,                0.47692,                0.88211,                0.89182,                0.97897,                0.95892,                0.87631,                0.94176,                 0.9479,                0.95266,                0.74729,                0.42868,                0.51339,                0.42499,                0.82366,              0.0092839,              0.0092839,              0.0092839
                    219,                0.51383,                0.86533,                0.45553,                0.87999,                 0.9347,                0.97921,                0.96384,                0.88448,                0.92814,                0.96986,                0.95788,                0.72617,                0.40425,                0.52107,                0.41676,                0.81683,              0.0092806,              0.0092806,              0.0092806
                    220,                0.53503,                0.90565,                0.45742,                0.87631,                0.93483,                0.97759,                0.96486,                0.88359,                 0.9292,                 0.9669,                0.95837,                 0.7405,                0.40971,                0.49857,                0.39324,                0.81555,              0.0092773,              0.0092773,              0.0092773
                    221,                 0.5191,                0.87859,                0.45878,                 0.8709,                0.91838,                0.96761,                0.96402,                0.88308,                0.91044,                0.95955,                 0.9571,                0.73636,                0.40602,                0.51204,                0.41547,                0.81675,               0.009274,               0.009274,               0.009274
