                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                0.65128,                 1.1238,                0.53967,                0.92127,                0.90875,                0.96286,                0.96087,                0.89893,                0.90875,                0.96286,                0.96087,                  0.725,                0.38856,                0.53572,                0.43386,                0.82945,              0.0095776,              0.0095776,              0.0095776
                    130,                0.64963,                 1.1264,                 0.5448,                0.90959,                0.93255,                0.96414,                0.96163,                0.88126,                0.93255,                0.96414,                0.95453,                 0.7317,                0.43002,                0.51589,                0.43331,                0.83645,              0.0095743,              0.0095743,              0.0095743
                    131,                0.64423,                 1.0812,                0.54904,                0.91813,                0.92843,                0.97696,                0.95649,                0.88161,                0.92864,                0.97647,                0.94913,                0.74212,                0.41203,                 0.5025,                0.44554,                0.83142,               0.009571,               0.009571,               0.009571
                    132,                0.64313,                 1.0812,                0.53242,                0.91351,                0.90986,                0.98102,                0.96507,                0.86705,                0.90737,                0.97678,                 0.9576,                0.75303,                 0.4383,                0.50749,                0.41974,                0.84241,              0.0095677,              0.0095677,              0.0095677
                    133,                0.64731,                 1.0857,                0.54605,                0.91364,                0.93541,                0.97385,                0.95557,                0.87738,                0.93488,                0.97177,                0.94768,                0.72351,                0.41408,                0.52981,                0.44787,                0.83963,              0.0095644,              0.0095644,              0.0095644
                    134,                0.65282,                 1.0591,                0.54422,                0.91393,                0.93655,                0.97171,                0.96642,                0.87415,                0.93655,                0.97171,                0.96642,                0.72056,                 0.4151,                0.51048,                0.45002,                0.83832,              0.0095611,              0.0095611,              0.0095611
                    135,                0.64005,                 1.0573,                0.54903,                0.91822,                0.92819,                 0.9731,                0.96137,                0.88659,                0.92819,                 0.9731,                0.96137,                0.73378,                0.41538,                0.52618,                 0.4593,                0.83677,              0.0095578,              0.0095578,              0.0095578
                    136,                0.64696,                 1.0644,                 0.5262,                0.90881,                0.92881,                0.97888,                0.96427,                  0.888,                0.92898,                0.97698,                0.95747,                0.74651,                0.40441,                 0.5257,                0.43578,                0.83266,              0.0095545,              0.0095545,              0.0095545
                    137,                0.63306,                 1.0433,                0.52903,                0.91139,                0.91798,                0.97433,                0.95788,                0.89027,                0.91798,                0.97433,                0.95788,                0.74866,                0.40848,                0.53891,                0.46089,                 0.8349,              0.0095512,              0.0095512,              0.0095512
                    138,                0.62856,                 1.0683,                0.54033,                0.90379,                0.92824,                0.97719,                0.95693,                0.88904,                0.92805,                0.97477,                0.95001,                0.74924,                0.39499,                0.51149,                0.44006,                0.82677,              0.0095479,              0.0095479,              0.0095479
                    139,                0.64169,                 1.0705,                0.56278,                0.91818,                0.94036,                0.97279,                0.96912,                0.89138,                0.94005,                0.97248,                0.96464,                0.73886,                0.42714,                 0.5255,                0.44305,                0.83361,              0.0095446,              0.0095446,              0.0095446
                    140,                0.63919,                 1.0715,                0.54003,                 0.9084,                0.92641,                0.97909,                0.95602,                0.88204,                0.92537,                0.97584,                0.95441,                0.74203,                0.39258,                0.52682,                0.43773,                0.83068,              0.0095413,              0.0095413,              0.0095413
                    141,                0.62927,                 1.0687,                0.53919,                0.90194,                0.92605,                0.96338,                 0.9595,                0.88676,                0.92605,                0.96338,                 0.9595,                0.74555,                0.41736,                0.51003,                 0.4496,                0.82966,               0.009538,               0.009538,               0.009538
                    142,                0.63124,                 1.1014,                 0.5144,                0.90279,                0.90735,                0.98111,                0.96427,                0.88466,                0.90735,                0.98111,                0.96427,                0.75116,                 0.4159,                0.52863,                0.41808,                0.83679,              0.0095347,              0.0095347,              0.0095347
                    143,                0.63919,                 1.0739,                 0.5252,                0.92066,                0.94518,                0.98203,                0.96119,                0.87894,                0.93837,                0.97333,                 0.9585,                0.73734,                0.41457,                0.53502,                0.42322,                0.83647,              0.0095314,              0.0095314,              0.0095314
                    144,                0.62553,                 1.0666,                0.53244,                 0.9059,                 0.9289,                0.98506,                0.96078,                0.88162,                0.92859,                0.97624,                0.95361,                0.75373,                0.42137,                0.53881,                0.44238,                0.83329,              0.0095281,              0.0095281,              0.0095281
                    145,                0.60752,                 1.0133,                0.52405,                0.90333,                0.92337,                0.97264,                0.97981,                0.90302,                0.92295,                0.97019,                0.97264,                0.73853,                 0.4171,                0.56396,                 0.4242,                0.83623,              0.0095248,              0.0095248,              0.0095248
                    146,                0.61275,                 1.0524,                0.52912,                0.90522,                0.91756,                0.96828,                0.98253,                0.90808,                0.91756,                0.96828,                0.98253,                0.77437,                0.40621,                0.49958,                0.44737,                0.83007,              0.0095215,              0.0095215,              0.0095215
                    147,                0.62491,                  1.043,                0.53316,                0.90949,                0.94119,                0.97749,                0.96616,                0.88119,                0.94013,                0.97565,                0.95924,                0.75368,                0.41581,                0.49617,                 0.4431,                0.83264,              0.0095182,              0.0095182,              0.0095182
                    148,                0.61997,                  1.003,                0.53084,                0.89985,                0.94025,                0.96441,                 0.9618,                0.87844,                0.93978,                0.96075,                0.95667,                0.74697,                0.41818,                0.49341,                0.43686,                0.83163,              0.0095149,              0.0095149,              0.0095149
                    149,                0.60955,                 1.0122,                0.51279,                0.90324,                0.93788,                0.98425,                0.96076,                0.88615,                0.93019,                0.97614,                0.95367,                0.74337,                0.40784,                0.52997,                0.45551,                0.82973,              0.0095116,              0.0095116,              0.0095116
                    150,                0.62974,                 1.0247,                0.52289,                0.90902,                0.94057,                 0.9813,                0.97701,                0.90181,                0.94057,                 0.9813,                0.97701,                0.75473,                0.40948,                 0.5051,                0.44404,                0.82853,              0.0095083,              0.0095083,              0.0095083
                    151,                 0.6157,                0.97677,                0.53022,                0.89646,                0.93963,                0.97369,                0.96533,                0.89111,                0.93977,                0.97077,                0.95789,                0.74706,                0.40142,                0.50941,                0.44327,                 0.8334,               0.009505,               0.009505,               0.009505
                    152,                0.61232,                 1.0367,                0.51392,                0.89521,                0.93791,                0.97255,                0.96072,                0.89334,                0.93661,                 0.9696,                0.95316,                0.72855,                0.39918,                0.52001,                0.43514,                0.82858,              0.0095017,              0.0095017,              0.0095017
                    153,                0.61297,                 1.0214,                0.52336,                0.90215,                0.93769,                0.97967,                0.96337,                0.88756,                0.93793,                0.97781,                0.95588,                0.73441,                0.40525,                0.54947,                0.44994,                0.82783,              0.0094984,              0.0094984,              0.0094984
                    154,                   0.61,                 1.0145,                0.52202,                0.89942,                 0.9245,                 0.9764,                0.96383,                0.87995,                 0.9256,                0.97246,                0.95637,                0.76105,                0.43925,                0.53504,                0.45241,                0.83271,              0.0094951,              0.0094951,              0.0094951
                    155,                0.62333,                0.98033,                0.53441,                0.90339,                0.94436,                0.95829,                0.96622,                0.89496,                0.94447,                0.95686,                0.95836,                0.74208,                0.40388,                0.51912,                 0.4499,                0.83509,              0.0094918,              0.0094918,              0.0094918
                    156,                0.62171,                 1.0063,                0.52614,                0.91031,                0.94255,                0.97069,                0.96555,                0.89437,                0.94249,                0.96977,                0.95906,                0.72885,                0.41278,                0.53988,                0.44824,                0.83511,              0.0094885,              0.0094885,              0.0094885
                    157,                0.61753,                 1.0294,                0.54273,                0.90959,                0.93892,                 0.9724,                0.96389,                0.89078,                0.93892,                 0.9724,                0.96389,                0.74536,                0.40766,                0.50002,                0.44528,                0.83053,              0.0094852,              0.0094852,              0.0094852
                    158,                0.59618,                0.98675,                0.50535,                0.89469,                 0.9346,                0.97589,                 0.9615,                0.88446,                 0.9346,                0.97589,                 0.9615,                0.74219,                0.42556,                0.50913,                0.41187,                0.83969,              0.0094819,              0.0094819,              0.0094819
                    159,                0.60103,                 1.0071,                0.51864,                 0.8963,                0.94031,                0.98735,                0.97914,                 0.9009,                0.93265,                0.97929,                0.97222,                0.76204,                0.40787,                0.50229,                0.41953,                0.83359,              0.0094786,              0.0094786,              0.0094786
                    160,                0.60344,                0.99992,                 0.5312,                0.89913,                0.94185,                0.98686,                0.98258,                0.90186,                0.93389,                 0.9788,                0.97577,                 0.7643,                0.41816,                0.49997,                0.44151,                0.83446,              0.0094753,              0.0094753,              0.0094753
                    161,                0.59558,                0.98947,                 0.5177,                0.89535,                0.94212,                0.97886,                0.98524,                0.91794,                0.94112,                0.97136,                0.97177,                0.76984,                0.41308,                 0.4834,                0.41226,                 0.8321,               0.009472,               0.009472,               0.009472
                    162,                0.60075,                0.99619,                0.51087,                0.90083,                0.93192,                0.98161,                0.98272,                 0.9067,                0.92444,                0.96266,                0.96827,                0.74888,                0.40261,                0.50268,                0.43674,                0.82487,              0.0094687,              0.0094687,              0.0094687
                    163,                0.59804,                 0.9728,                0.52134,                0.90105,                 0.9282,                0.96959,                0.96484,                0.89259,                 0.9282,                0.96959,                0.96484,                0.74137,                0.38996,                0.51257,                 0.4132,                0.82436,              0.0094654,              0.0094654,              0.0094654
                    164,                0.58888,                 1.0211,                0.51821,                0.90141,                0.93174,                0.97943,                0.97711,                0.90121,                0.93174,                0.97943,                0.97711,                0.75511,                 0.3926,                0.50503,                0.42896,                 0.8287,              0.0094621,              0.0094621,              0.0094621
                    165,                0.58626,                0.93018,                0.51135,                0.88545,                0.93752,                0.98004,                0.96348,                0.88645,                0.93752,                0.98004,                0.96348,                0.74816,                0.38733,                0.49984,                0.45264,                0.82237,              0.0094588,              0.0094588,              0.0094588
                    166,                0.59099,                0.96538,                 0.5206,                0.89122,                0.92991,                0.96901,                0.96484,                0.88258,                 0.9153,                0.96094,                0.95401,                0.73619,                 0.4138,                0.52282,                0.44371,                0.83148,              0.0094555,              0.0094555,              0.0094555
                    167,                  0.603,                0.99206,                0.50461,                0.89778,                0.93686,                0.97872,                0.98165,                0.90511,                0.93686,                0.97872,                0.97705,                0.76114,                0.40222,                0.50577,                0.42013,                0.82573,              0.0094522,              0.0094522,              0.0094522
                    168,                0.59423,                 1.0061,                0.49934,                0.89423,                0.92845,                0.97882,                0.98435,                0.90913,                0.92047,                0.97075,                0.97112,                0.76253,                0.37675,                0.50663,                0.41646,                0.82231,              0.0094489,              0.0094489,              0.0094489
                    169,                0.59271,                0.99868,                0.50109,                0.89657,                 0.9273,                 0.9736,                0.97363,                0.90383,                0.91918,                0.96578,                 0.9606,                0.74267,                0.38322,                0.50043,                0.42101,                0.82791,              0.0094456,              0.0094456,              0.0094456
                    170,                 0.5919,                0.99315,                0.52006,                0.90238,                0.91491,                0.98561,                0.97097,                0.89219,                0.90727,                0.97754,                0.95984,                 0.7535,                 0.3995,                0.49535,                 0.4224,                0.83071,              0.0094423,              0.0094423,              0.0094423
                    171,                 0.5824,                 0.9649,                0.53339,                0.89135,                 0.9131,                0.97921,                0.96418,                0.88106,                 0.9131,                0.97921,                0.96418,                0.74697,                0.40722,                0.48917,                0.40363,                0.82949,               0.009439,               0.009439,               0.009439
                    172,                0.60155,                 1.0402,                0.52285,                0.89874,                0.93618,                0.96353,                0.96658,                0.89381,                0.93647,                0.96332,                0.95926,                0.73981,                0.39034,                0.50122,                0.43674,                 0.8278,              0.0094357,              0.0094357,              0.0094357
                    173,                0.59029,                0.97132,                0.50679,                0.89413,                0.93606,                0.96752,                0.98224,                0.90351,                 0.9356,                0.96444,                0.97574,                0.75438,                0.41114,                0.53519,                0.43469,                0.83217,              0.0094324,              0.0094324,              0.0094324
                    174,                 0.6037,                 1.0185,                0.49482,                0.89667,                0.93549,                0.97756,                0.96653,                0.88809,                0.93549,                0.97756,                0.96407,                0.75183,                0.39011,                0.51673,                0.40358,                0.82801,              0.0094291,              0.0094291,              0.0094291
                    175,                0.58229,                0.96217,                0.50394,                0.89387,                0.93244,                0.97754,                0.96389,                0.88725,                0.93244,                0.97754,                0.96389,                0.74162,                0.41747,                 0.4959,                0.44545,                0.83396,              0.0094258,              0.0094258,              0.0094258
                    176,                0.58776,                 0.9683,                    0.5,                0.89098,                0.93532,                0.96498,                 0.9656,                0.88841,                0.93293,                0.96103,                0.95793,                 0.7377,                 0.4019,                0.51034,                0.43674,                 0.8265,              0.0094225,              0.0094225,              0.0094225
                    177,                0.58372,                0.95414,                0.48638,                0.88538,                0.94404,                0.97965,                0.96296,                0.88878,                0.94182,                0.97309,                0.95586,                0.73923,                 0.4106,                0.50178,                0.42301,                0.82835,              0.0094192,              0.0094192,              0.0094192
                    178,                0.58555,                0.95448,                0.48894,                0.89548,                0.92589,                0.98691,                0.96456,                 0.8921,                0.91822,                0.97885,                0.95919,                0.74748,                0.39572,                0.48841,                0.43743,                0.82827,              0.0094159,              0.0094159,              0.0094159
                    179,                0.57039,                 0.9233,                0.48012,                0.88005,                0.93157,                0.98042,                0.96149,                0.88693,                0.92368,                0.97236,                0.95468,                0.75351,                0.40352,                0.49232,                0.43791,                0.83199,              0.0094126,              0.0094126,              0.0094126
                    180,                0.56977,                 0.9679,                0.48038,                0.88412,                0.93626,                0.96294,                0.96119,                0.88568,                0.93525,                0.96146,                0.95671,                0.75378,                 0.3815,                0.48172,                0.43762,                0.82645,              0.0094093,              0.0094093,              0.0094093
                    181,                0.57911,                0.95008,                0.49851,                0.89256,                 0.9182,                0.97438,                0.96132,                0.89179,                0.91647,                0.97265,                0.95465,                0.73429,                0.38326,                0.49136,                0.42929,                0.82714,               0.009406,               0.009406,               0.009406
                    182,                0.54831,                0.90705,                0.46852,                0.87129,                0.93237,                0.97171,                0.96127,                0.89101,                0.93237,                0.97171,                0.96127,                0.75153,                0.37943,                 0.4966,                0.41406,                0.82642,              0.0094027,              0.0094027,              0.0094027
                    183,                0.55802,                0.94271,                0.49742,                0.87533,                0.94505,                0.97193,                0.96149,                0.90302,                0.94505,                0.97193,                0.96149,                0.73689,                0.36382,                0.48854,                0.43014,                0.82383,              0.0093994,              0.0093994,              0.0093994
                    184,                0.57805,                0.94358,                 0.4842,                0.88425,                0.93997,                0.96961,                0.96149,                0.88569,                0.93997,                0.96961,                0.96149,                0.73645,                0.38288,                0.48938,                0.40578,                0.82754,              0.0093961,              0.0093961,              0.0093961
                    185,                0.58024,                 1.0029,                0.46882,                0.88956,                0.93748,                0.97381,                0.96294,                0.89012,                0.93748,                0.97381,                0.96294,                0.73513,                0.38925,                0.52262,                0.40168,                0.82886,              0.0093928,              0.0093928,              0.0093928
                    186,                0.56863,                0.96717,                0.49669,                0.88345,                0.87977,                 0.9843,                0.96274,                0.89075,                0.87509,                0.97961,                0.95557,                0.74322,                0.41804,                0.50153,                0.42219,                0.83391,              0.0093895,              0.0093895,              0.0093895
                    187,                0.55426,                0.91314,                0.47865,                0.87121,                0.93977,                0.96862,                0.96831,                0.88518,                0.93977,                0.96862,                0.96831,                0.74915,                0.40809,                0.52719,                0.41634,                 0.8286,              0.0093862,              0.0093862,              0.0093862
                    188,                0.55456,                0.94477,                0.48857,                 0.8787,                  0.924,                0.97404,                0.96348,                0.89878,                  0.924,                0.97404,                0.96348,                0.73925,                0.40265,                0.50823,                 0.4138,                0.82802,              0.0093829,              0.0093829,              0.0093829
                    189,                0.57549,                0.94277,                 0.4961,                0.88489,                0.93277,                0.96814,                 0.9581,                0.88797,                0.93251,                0.96468,                0.95101,                0.74801,                0.38681,                0.50133,                0.39596,                0.82936,              0.0093796,              0.0093796,              0.0093796
                    190,                0.57169,                  0.934,                 0.4852,                0.88881,                0.93786,                0.98461,                0.96137,                0.88735,                0.93444,                0.98118,                0.95409,                0.73337,                0.39403,                0.50087,                0.40122,                0.83162,              0.0093763,              0.0093763,              0.0093763
                    191,                 0.5578,                0.91598,                0.47747,                0.88123,                0.92706,                0.98352,                0.98359,                0.91593,                0.92454,                  0.981,                0.97667,                0.75814,                0.39405,                 0.5067,                0.39859,                0.82463,               0.009373,               0.009373,               0.009373
                    192,                0.55668,                0.92406,                0.46138,                 0.8792,                0.90216,                0.98829,                0.96755,                0.90031,                0.89449,                0.98062,                0.96045,                0.74605,                0.39579,                0.51382,                0.42631,                0.82535,              0.0093697,              0.0093697,              0.0093697
                    193,                0.56715,                 0.9486,                0.46747,                0.88047,                0.91612,                 0.9859,                0.98702,                0.90754,                0.90817,                0.97795,                0.98035,                0.75084,                0.41136,                0.51894,                 0.3986,                 0.8282,              0.0093664,              0.0093664,              0.0093664
                    194,                0.54935,                0.89118,                0.48019,                0.87279,                0.89631,                0.98291,                0.98626,                 0.9209,                0.88852,                0.97484,                0.97959,                0.75451,                0.38494,                0.52494,                0.41875,                0.82415,              0.0093631,              0.0093631,              0.0093631
                    195,                0.56539,                0.94265,                0.46408,                0.88187,                0.93908,                0.97077,                0.96884,                0.89893,                0.93801,                0.96707,                0.96144,                0.74562,                0.41852,                0.53741,                0.41492,                0.83368,              0.0093598,              0.0093598,              0.0093598
                    196,                0.55725,                0.90478,                 0.4713,                0.88345,                0.93601,                0.97326,                0.96884,                0.89532,                0.93467,                0.96752,                0.96161,                0.74536,                0.40779,                0.50126,                0.42026,                0.82884,              0.0093565,              0.0093565,              0.0093565
                    197,                0.54381,                0.87681,                0.47454,                0.88009,                0.93612,                0.98483,                0.96919,                0.90161,                0.93306,                 0.9768,                 0.9621,                0.75335,                0.40193,                0.48974,                0.38934,                0.82644,              0.0093532,              0.0093532,              0.0093532
                    198,                 0.5513,                0.93455,                0.47699,                0.87082,                0.93405,                0.96819,                0.96793,                0.89411,                0.93084,                0.96455,                0.96076,                0.73566,                0.38164,                0.49952,                0.40613,                0.82436,              0.0093499,              0.0093499,              0.0093499
                    199,                0.56153,                0.89955,                0.48266,                0.88084,                0.93595,                0.96992,                0.98702,                0.92445,                0.93527,                0.96821,                0.97992,                0.76474,                0.37939,                 0.4801,                 0.3949,                0.82612,              0.0093466,              0.0093466,              0.0093466
                    200,                0.54561,                0.90678,                0.46415,                0.86893,                0.93105,                0.98265,                0.97097,                0.89697,                0.93105,                0.98265,                0.97097,                0.76443,                0.40151,                0.48022,                0.43723,                0.82901,              0.0093433,              0.0093433,              0.0093433
                    201,                0.54716,                 0.9096,                0.49487,                0.88134,                0.93472,                0.97389,                0.96295,                0.89189,                0.93381,                0.97197,                0.95567,                0.74267,                0.38759,                0.48655,                0.42329,                0.82586,                0.00934,                0.00934,                0.00934
                    202,                0.55378,                0.91203,                0.49781,                0.88544,                 0.9282,                 0.9721,                0.96618,                0.89465,                 0.9282,                 0.9721,                0.96618,                0.74863,                0.37581,                0.49936,                0.41728,                0.82996,              0.0093367,              0.0093367,              0.0093367
                    203,                0.53958,                0.88549,                0.45155,                0.87411,                0.92953,                0.98112,                 0.9656,                0.89167,                0.92818,                0.97768,                0.96399,                0.75542,                0.39041,                0.51359,                 0.4027,                0.82996,              0.0093334,              0.0093334,              0.0093334
                    204,                0.54639,                0.89743,                0.48101,                0.88414,                0.92913,                0.97559,                0.97203,                0.89814,                0.92861,                0.97402,                0.96494,                0.75729,                0.39446,                0.51554,                0.44442,                0.82471,              0.0093301,              0.0093301,              0.0093301
                    205,                0.55741,                 0.9159,                0.46511,                 0.8836,                0.93638,                0.98016,                0.97093,                0.90257,                0.93503,                0.97807,                0.96444,                0.74018,                0.38587,                 0.5202,                0.41164,                0.82364,              0.0093268,              0.0093268,              0.0093268
                    206,                0.53972,                 0.8798,                0.46892,                0.87536,                0.94846,                0.98742,                0.96831,                0.90127,                0.94846,                0.98742,                0.96831,                0.75026,                0.38051,                0.50199,                0.42461,                0.82243,              0.0093235,              0.0093235,              0.0093235
                    207,                0.54005,                0.90534,                0.46381,                 0.8705,                0.94056,                0.98613,                0.96752,                0.89136,                0.93263,                0.97807,                0.95828,                0.73581,                0.38233,                 0.5083,                0.40936,                0.82594,              0.0093202,              0.0093202,              0.0093202
                    208,                0.53462,                0.89315,                0.46562,                0.87255,                0.94243,                0.97911,                0.96132,                0.88824,                0.94243,                0.97911,                0.96132,                0.74582,                0.37489,                0.50817,                0.39944,                0.82262,              0.0093169,              0.0093169,              0.0093169
                    209,                0.53221,                0.87401,                0.44664,                0.87258,                0.94173,                0.98142,                0.96118,                0.89994,                0.94032,                0.97635,                0.95957,                 0.7453,                 0.3633,                0.51401,                0.41094,                0.82103,              0.0093136,              0.0093136,              0.0093136
                    210,                0.54821,                0.87276,                0.48303,                0.86953,                0.94312,                0.97048,                0.96934,                 0.8957,                0.94229,                0.96809,                0.96338,                0.73879,                0.38468,                0.50114,                0.38324,                0.82786,              0.0093103,              0.0093103,              0.0093103
                    211,                0.53945,                0.88359,                0.45559,                 0.8753,                0.94854,                0.97196,                0.96695,                0.89274,                 0.9479,                0.96873,                0.96211,                0.74002,                0.39132,                0.49399,                0.40436,                 0.8295,               0.009307,               0.009307,               0.009307
                    212,                0.55209,                0.89004,                0.46727,                 0.8745,                0.94322,                0.97938,                0.97287,                0.90167,                0.93532,                0.97131,                0.96156,                0.74549,                0.38163,                0.50562,                 0.4176,                0.82248,              0.0093037,              0.0093037,              0.0093037
                    213,                0.54509,                0.89629,                0.46446,                0.88598,                0.93971,                0.97911,                0.96919,                0.90452,                0.93182,                0.97105,                0.96274,                0.74144,                0.38418,                0.51846,                0.38586,                0.82133,              0.0093004,              0.0093004,              0.0093004
                    214,                0.54245,                0.89523,                0.45712,                0.86869,                0.94542,                0.98335,                0.96884,                0.90966,                0.94542,                0.98335,                0.96884,                0.74605,                 0.3831,                0.49853,                0.39139,                0.82455,              0.0092971,              0.0092971,              0.0092971
                    215,                 0.5428,                 0.8842,                0.44654,                0.87271,                0.94864,                0.97922,                0.98039,                0.90565,                0.94091,                0.97095,                0.97412,                0.76644,                0.38737,                  0.509,                0.40561,                0.82416,              0.0092938,              0.0092938,              0.0092938
                    216,                0.53785,                0.89549,                0.44875,                0.87477,                 0.9448,                0.97946,                0.98089,                0.91496,                0.93805,                0.97031,                0.97463,                0.75384,                0.36341,                0.50897,                0.41675,                0.82141,              0.0092905,              0.0092905,              0.0092905
                    217,                0.51814,                0.83192,                0.44637,                0.86675,                0.94598,                0.97794,                0.98806,                0.92093,                 0.9378,                0.97013,                0.98105,                0.75262,                0.36929,                0.50082,                  0.397,                0.82232,              0.0092872,              0.0092872,              0.0092872
                    218,                0.54021,                 0.8998,                0.46666,                0.87836,                 0.9289,                0.98068,                0.98542,                0.91658,                 0.9289,                0.98068,                0.98542,                0.77047,                0.38276,                0.49173,                0.40913,                0.82501,              0.0092839,              0.0092839,              0.0092839
                    219,                0.52695,                0.90461,                0.44749,                0.87748,                0.94122,                0.96127,                 0.9826,                0.91889,                0.94069,                0.95547,                0.97579,                0.75224,                0.38231,                0.49216,                0.42208,                0.82368,              0.0092806,              0.0092806,              0.0092806
                    220,                0.54027,                0.89999,                 0.4667,                0.87452,                0.93584,                0.97249,                0.95862,                0.88846,                0.92796,                0.96442,                 0.9492,                0.72979,                0.37905,                0.49506,                0.40414,                0.82605,              0.0092773,              0.0092773,              0.0092773
                    221,                0.53195,                0.88811,                 0.4641,                 0.8734,                0.94651,                 0.9864,                0.97076,                0.90818,                0.94123,                0.97836,                0.96384,                0.74166,                0.36583,                0.50047,                 0.3886,                 0.8237,               0.009274,               0.009274,               0.009274
                    222,                0.52996,                0.85775,                0.44375,                0.87586,                0.93744,                0.98397,                0.99234,                0.92391,                0.93744,                0.98397,                0.99234,                0.74525,                0.37174,                0.48339,                0.41879,                0.82356,              0.0092707,              0.0092707,              0.0092707
