                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.54772,                0.90384,                0.61827,                0.86215,                0.93251,                0.98056,                 0.9579,                0.87474,                0.93251,                0.98056,                 0.9579,                0.77253,                0.45341,                0.52761,                0.47856,                0.80275,             0.00018313,             0.00018313,             0.00018313
                    111,                0.53852,                0.89612,                0.60253,                0.85786,                0.92903,                0.96318,                0.95268,                0.86905,                0.92903,                0.96318,                0.95268,                 0.7618,                0.45148,                0.52658,                0.48035,                0.80743,             0.00018218,             0.00018218,             0.00018218
                    112,                 0.5434,                0.90778,                0.59268,                0.85546,                0.92705,                0.97964,                  0.958,                 0.8634,                0.92705,                0.97964,                  0.958,                0.76777,                0.46636,                0.53494,                0.47489,                0.80516,             0.00018124,             0.00018124,             0.00018124
                    113,                0.52141,                0.86546,                0.58784,                0.85715,                0.91833,                0.97155,                0.95798,                0.88258,                0.91833,                0.97155,                0.95798,                 0.7652,                0.44214,                0.55345,                0.47605,                0.80537,             0.00018029,             0.00018029,             0.00018029
                    114,                0.53837,                0.89722,                0.60078,                0.86196,                0.91204,                0.97554,                0.95812,                0.86986,                0.91204,                0.97554,                0.95812,                0.76254,                 0.4534,                0.50974,                0.47318,                0.80383,             0.00017935,             0.00017935,             0.00017935
                    115,                0.52835,                0.85536,                0.60658,                0.85987,                0.92623,                0.96744,                0.95806,                 0.8759,                0.92623,                0.96744,                 0.9538,                0.76525,                0.44656,                 0.5346,                0.47637,                0.80563,             0.00017841,             0.00017841,             0.00017841
                    116,                0.52703,                0.89996,                  0.592,                0.85045,                0.91975,                0.97149,                0.95808,                0.86833,                0.90929,                  0.961,                0.95027,                0.75499,                0.44992,                0.52943,                0.45198,                0.80683,             0.00017746,             0.00017746,             0.00017746
                    117,                0.53842,                0.88984,                0.59288,                0.85914,                0.90561,                0.97483,                0.95266,                0.86687,                0.90561,                0.97483,                0.95266,                0.76661,                0.46635,                0.55026,                0.48526,                0.80642,             0.00017652,             0.00017652,             0.00017652
                    118,                0.54097,                 0.8575,                0.59174,                0.86196,                0.91375,                0.98432,                0.95258,                0.87949,                0.90441,                0.97578,                0.94992,                0.77169,                0.42559,                0.51272,                0.45721,                 0.7995,             0.00017558,             0.00017558,             0.00017558
                    119,                0.51883,                0.85691,                0.56574,                0.85878,                 0.9264,                0.97945,                0.95798,                0.87488,                0.91574,                0.97039,                0.95532,                0.78702,                0.44244,                0.50426,                0.44543,                0.80322,             0.00017463,             0.00017463,             0.00017463
                    120,                0.52016,                0.88656,                0.58224,                0.85872,                0.92566,                0.98466,                0.96327,                0.88093,                0.91549,                0.97567,                0.96061,                0.77047,                 0.4471,                0.51006,                0.44875,                0.80239,             0.00017369,             0.00017369,             0.00017369
                    121,                0.52818,                0.83105,                0.57967,                0.85146,                0.91482,                0.97479,                0.95263,                0.87136,                0.90433,                 0.9643,                0.94997,                0.76542,                0.43673,                0.51666,                0.44389,                0.79679,             0.00017274,             0.00017274,             0.00017274
                    122,                0.52131,                0.85805,                 0.5863,                0.85636,                0.93148,                0.97196,                0.95808,                0.87281,                0.92879,                0.96928,                0.95542,                0.77573,                 0.4469,                0.50446,                0.44255,                0.80185,              0.0001718,              0.0001718,              0.0001718
                    123,                  0.527,                0.88451,                0.57287,                0.85188,                0.92814,                0.97222,                0.95261,                0.87101,                0.93095,                0.95634,                0.94995,                0.76329,                  0.436,                0.51573,                0.45003,                 0.8045,             0.00017086,             0.00017086,             0.00017086
                    124,                0.54136,                0.88741,                 0.5876,                0.85435,                0.91559,                0.97798,                0.95271,                0.86795,                0.90592,                0.97014,                0.95005,                0.75875,                0.43728,                0.50754,                0.43778,                0.80459,             0.00016991,             0.00016991,             0.00016991
                    125,                0.51255,                0.85441,                0.56245,                0.85623,                0.93538,                0.98091,                0.95262,                0.87748,                0.92479,                0.97016,                 0.9427,                0.76535,                0.42961,                0.50657,                0.43775,                0.80152,             0.00016897,             0.00016897,             0.00016897
                    126,                0.52355,                0.85946,                 0.5815,                0.85321,                0.93487,                0.97944,                0.95801,                0.88367,                0.92617,                0.96725,                0.94835,                0.76786,                0.42335,                0.52289,                0.43689,                0.80519,             0.00016802,             0.00016802,             0.00016802
                    127,                0.52387,                0.85021,                0.57038,                0.86478,                0.91721,                0.98099,                0.95801,                0.88027,                0.90681,                0.97259,                0.95535,                0.76445,                0.42157,                0.50504,                0.45079,                0.80094,             0.00016708,             0.00016708,             0.00016708
                    128,                0.50294,                0.83793,                0.57094,                0.85063,                0.93027,                0.98208,                0.95262,                0.88354,                0.91912,                0.97325,                0.94996,                0.76237,                0.41543,                0.49771,                0.43509,                0.79413,             0.00016614,             0.00016614,             0.00016614
                    129,                0.51539,                0.86994,                0.57718,                0.85041,                0.91974,                0.97147,                0.95271,                0.88285,                0.92941,                0.95642,                0.95005,                0.76767,                0.42408,                0.50946,                0.44173,                0.79849,             0.00016519,             0.00016519,             0.00016519
                    130,                0.50887,                0.84931,                0.57269,                0.86069,                  0.929,                0.98371,                0.95795,                0.88148,                0.91815,                0.97534,                0.95529,                0.76969,                0.42123,                 0.5138,                0.44124,                0.79874,             0.00016425,             0.00016425,             0.00016425
                    131,                0.49427,                0.86153,                 0.5555,                 0.8479,                0.92513,                0.97936,                0.95812,                0.87318,                0.92266,                0.96617,                0.95546,                0.78131,                0.43759,                0.52696,                0.43853,                    0.8,             0.00016331,             0.00016331,             0.00016331
                    132,                0.50273,                 0.8482,                0.55687,                0.84312,                0.93041,                0.97399,                0.95812,                0.87395,                0.91808,                0.96453,                 0.9528,                0.76487,                0.43978,                0.51103,                0.43511,                0.80314,             0.00016236,             0.00016236,             0.00016236
                    133,                0.49983,                0.84486,                0.55353,                0.84638,                0.92696,                0.97308,                0.95804,                0.87622,                0.91591,                0.96515,                0.95272,                0.75746,                0.42165,                0.52682,                0.42913,                0.80157,             0.00016142,             0.00016142,             0.00016142
                    134,                0.49371,                0.82236,                0.54256,                0.84169,                0.92706,                 0.9832,                0.95803,                0.87915,                0.91635,                0.97553,                0.95536,                0.76338,                 0.4427,                0.52159,                 0.4439,                0.80295,             0.00016047,             0.00016047,             0.00016047
                    135,                0.49799,                0.83148,                0.54015,                0.84824,                0.93572,                0.97152,                0.95815,                0.87995,                0.92502,                0.96088,                0.94464,                0.75558,                0.42756,                0.50668,                0.42224,                0.79636,             0.00015953,             0.00015953,             0.00015953
                    136,                0.51369,                0.85312,                0.56727,                0.85828,                  0.938,                0.97367,                0.95801,                0.88752,                0.92645,                0.96441,                0.95269,                0.77021,                0.42288,                0.51206,                0.43714,                0.80138,             0.00015859,             0.00015859,             0.00015859
                    137,                0.49004,                0.81206,                0.56089,                0.85007,                0.91871,                0.98756,                0.95268,                0.87578,                0.91871,                0.98756,                0.95268,                 0.7572,                0.43108,                 0.5243,                0.42662,                0.79889,             0.00015764,             0.00015764,             0.00015764
                    138,                0.50436,                 0.8528,                0.54538,                0.85021,                0.92459,                0.97931,                0.95275,                 0.8738,                0.91318,                0.97113,                0.94743,                0.78167,                0.43363,                0.50945,                0.43835,                0.79703,              0.0001567,              0.0001567,              0.0001567
                    139,                0.51373,                0.83307,                 0.5683,                0.85509,                0.90577,                  0.987,                0.95815,                0.89413,                0.89537,                0.97625,                0.94906,                0.76067,                0.40765,                0.52038,                0.43866,                0.79565,             0.00015576,             0.00015576,             0.00015576
                    140,                 0.4865,                0.79269,                0.56126,                0.84581,                0.93048,                0.97739,                0.95815,                0.88205,                0.91846,                0.96776,                0.95283,                0.76937,                0.44081,                0.52783,                0.43985,                0.80189,             0.00015481,             0.00015481,             0.00015481
                    141,                0.47294,                0.81021,                0.51924,                0.84138,                 0.9181,                0.96905,                  0.958,                0.88135,                0.91966,                0.94954,                0.95019,                0.75464,                 0.4179,                0.53284,                0.42672,                0.79792,             0.00015387,             0.00015387,             0.00015387
                    142,                 0.4814,                0.79039,                0.52848,                0.83983,                0.91865,                0.97318,                 0.9581,                0.89003,                0.90398,                0.96311,                0.95278,                0.76464,                0.41335,                0.52148,                0.44449,                0.79828,             0.00015292,             0.00015292,             0.00015292
